customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
80 and over,KBW,7,35,78,1,47.16333181760234,SD RECEIVER,60.55130238174067,62.06313889613407,MMA MB,0,34,32,0
70 - 74,NRW,0,58,66,7,44.73676196070644,AVM POWERLINE 1260E,21.308133363556493,71.49799295276735,2PLAY FLY,29,41,60,0
50 - 54,KBW,6,96,63,11,89.75860770664147,HD RECORDER,37.0111514959598,54.957822670453815,INTERNET PREMIUM,3,69,58,1
50 - 54,NRW,2,15,7,15,30.246692486091455,DIGITAL INTERNATIONAL,56.18292305948883,64.47623434923948,3PLAY TREUE MODEM,9,95,96,1
55 - 59,NRW,5,71,16,20,13.43000239907699,SKY WELT,77.4962456646869,8.884201144225434,VF RIP U-TREUE,16,35,4,1
50 - 54,HSN,5,55,4,7,62.49305506153255,GIGA TV,98.13054368944346,44.899035630646054,3PLAY PREMIUM HRZ,29,0,94,1
40 - 44,HSN,1,9,13,18,83.6387816741039,SERIES AND MOVIES,17.080760352185344,10.820352209140571,2PLAY TREU,28,28,100,1
25 - 29,HSN,5,73,41,14,86.57127339065065,GIGATV CABLE,66.40911781493388,90.694596374843,3PLAY COMFORT,25,87,59,1
50 - 54,HSN,0,25,89,11,48.79549703981132,BOOSTER STANDARD,69.1379060881207,97.87313373267776,GIGAZUHAUSE CABLEMAX EB,1,63,28,0
75 - 79,KBW,0,91,8,15,16.773252931921956,GIGATV CABLE,60.212755795416115,61.792008603064254,GIGAZUHAUSE TREUE D,31,61,9,1
55 - 59,HSN,4,53,90,18,98.2734591577661,HD MODUL,57.66709605610504,52.82129317095229,2PLAY START,30,3,86,0
18 - 24,HSN,5,88,79,17,99.06475951758556,DIGITAL INTERNATIONAL,3.5727799316050746,26.03955533583855,2PLAY COMFORT,11,74,3,1
80 and over,NRW,6,98,45,22,28.739980919208307,TV START,94.03246857479598,16.726566356608785,2PLAY PLUS,32,41,96,0
not available,HSN,9,45,47,20,3.8437253194636756,EUROPA FLAT PLUS,68.61872612961466,23.242891312994384,EAZY FLEX,21,60,81,1
70 - 74,HSN,2,24,73,3,11.852345718389579,DIGITAL KABELANSCHLUSS,22.395949882787537,4.632751462181995,GIGAZUHAUSE CABLEMAX EB,14,96,78,1
75 - 79,KBW,9,79,60,7,47.92792380552942,SD RECEIVER,46.59894296727144,19.757746258000186,2PLAY PREMIUM,9,99,30,1
55 - 59,HSN,6,2,81,20,10.801140006186694,AVM REPEATER 1750E,1.7502675127765266,48.03398035656367,3PLAY VORTEIL,4,13,72,0
80 and over,HSN,0,44,98,3,81.96890821748191,ALLSTARS,18.214135688646984,52.953869160920966,2PLAY TREUE,19,54,73,1
30 - 34,KBW,3,4,60,15,93.4938841512681,HD RECEIVER,39.32188397699902,99.4076386015631,3PLAY + HD BOX + PAY,16,95,58,0
18 - 24,HSN,3,7,49,1,77.48824024015092,INTERNATIONAL FLAT PLUS,13.928017822785455,34.40988609117591,3PLAY HD BOX,1,88,1,0
65 - 69,HSN,3,25,79,17,6.470728853497554,HD RECEIVER,53.922422388221705,38.51649080371635,3PLAY HD BOX,19,94,69,1
80 and over,KBW,9,78,2,14,36.338689198066746,BOOSTER STANDARD,76.37341225883013,35.99721623186413,3PLAY TREUE MODEM,9,84,32,0
45 - 49,KBW,4,29,6,23,80.45054746061193,DIGITAL KABELANSCHLUSS,49.94464205684249,15.842745866428743,GIGAZUHAUSE TREUE D,32,83,20,0
80 and over,HSN,2,85,11,15,56.42958254310278,HZ TV,96.91564049731765,12.055138882281625,2PLAY,19,26,22,1
30 - 34,HSN,6,76,31,19,20.803564330772605,KMV PREMIUM,24.440845129153455,77.46437829982268,3PLAY,28,34,33,1
50 - 54,KBW,7,18,95,2,43.68542588869876,AVM POWERLINE 1260E,10.191289084176013,12.307342190855442,3PLAY COMFORT,13,18,48,1
70 - 74,KBW,1,11,85,11,84.73968835718864,BASISPREISANPASSUNG,30.869521467846674,6.046342882464472,128KBIT,31,9,90,0
50 - 54,KBW,4,11,26,13,86.30564683326611,SKY WELT,23.5475985323474,13.481300092549587,3PLAY START,14,29,64,0
80 and over,NRW,3,1,70,12,69.8650387300659,INTERNATIONAL FLAT PLUS,38.646889524910165,51.22230146781771,3PLAY SMART HRZ,25,50,56,0
under 18,HSN,9,79,68,11,69.50445956191768,DIGITAL KABELANSCHLUSS,45.86344967273034,58.919601111021805,TREUEPLUS BASIS,2,81,57,1
not available,KBW,4,16,50,12,79.64063156487381,VF PREMIUM,85.23540794384759,82.94943203011202,3PLAY VORTEIL,3,39,71,1
45 - 49,NRW,4,27,63,20,51.41572937478126,AVM REPEATER 1750E,83.53539655553803,29.992819597420862,3PLAY PREMIUM HRZ,29,6,40,0
70 - 74,HSN,5,77,82,18,82.64076011157067,HD RECORDER,52.10722204670882,75.17108842015232,2PLAY COMFORT,1,7,66,0
18 - 24,HSN,1,39,84,4,95.26535702476717,INTERNATIONAL FLAT PLUS,71.86367112388726,80.87412685620879,3PLAY + PAY,25,70,61,0
45 - 49,KBW,1,31,55,4,31.89915081967235,HD RECEIVER,79.76643118133444,92.9947972612139,3PLAY SMART HRZ,23,15,33,0
65 - 69,NRW,7,100,95,22,37.138522011414864,EUROPA FLAT PLUS,42.01638053018437,46.30121638018849,3PLAY TREUE MODEM,14,35,90,1
under 18,KBW,4,73,82,13,49.95706539474799,HRZ RECORDER,25.85239961039656,91.29448908484653,2PLAY FLY,21,38,96,1
80 and over,NRW,2,39,42,16,43.27892506907498,SUPERWLAN,18.587800287484846,49.061986462882935,3PLAY PREMIUM HRZ,19,32,12,1
55 - 59,NRW,4,81,55,21,6.397021625739752,GIGATV CABLE BOX,34.13455467300801,38.57276759343882,GIGAZUHAUSE TREUE,22,74,59,1
35 - 39,KBW,4,46,20,18,39.60209341247343,SERIES AND MOVIES,78.12200406923344,81.69883078098326,INTERNET COMFORT,6,41,67,1
50 - 54,HSN,4,72,84,17,64.95414995536719,HD RECEIVER,87.18767728237529,53.84853978439721,3PLAY TREUE HRZ,23,83,97,0
70 - 74,HSN,3,36,8,23,51.60920369753709,HRZ RECORDER,83.1802980555828,72.60506725705676,2PLAY FLY,13,47,30,1
75 - 79,HSN,7,34,38,9,2.6159559557695444,HD OPTION,54.69177790092674,46.257693379728714,128KBIT,1,60,40,1
30 - 34,NRW,6,43,75,16,60.14230398197375,OTC INTERNET,95.13244961241163,44.186765885269075,GIGAZUHAUSE KABEL,27,46,24,1
30 - 34,HSN,6,7,83,12,80.35005669506809,HZ TV,90.08348191274477,4.528436841701455,3PLAY TREUE MODEM,7,70,16,0
45 - 49,NRW,2,35,25,8,93.61340202279504,GIGATV CABLE BOX,55.98944266281352,60.06006242490931,1PLAY MAX,5,72,38,0
65 - 69,HSN,7,25,32,1,68.34341236390503,3PLAY,37.1094773190216,36.49229460102238,3PLAY VORTEIL,27,55,77,0
under 18,KBW,1,11,9,1,85.34473683763649,HD MODUL,74.05310723785819,39.06289512250228,3PLAY FLY,7,64,62,1
80 and over,KBW,2,34,40,21,70.86069263178048,HZ TV,89.57232132454878,40.50681255897708,INTERNET COMFORT,30,47,91,0
60 - 64,NRW,0,23,28,8,91.2546406317966,HD RECORDER,44.36918409029643,69.95391981351858,TREUEPLUS,27,39,98,0
50 - 54,NRW,2,60,11,13,3.521304428341576,GIGATV CABLE,80.752868397207,34.50076891389428,3PLAY TREUE MODEM,17,84,12,0
50 - 54,HSN,6,17,98,17,60.841835272547996,1PLAY,14.357315990949193,90.41011562315406,GIGAZUHAUSE TREUE B,21,51,16,0
45 - 49,HSN,3,49,25,15,66.99305223019245,GIGATV CABLE,87.00706386773773,81.48265942345519,3PLAY,32,61,93,1
25 - 29,NRW,1,52,18,14,12.272556207468332,GIGA TV,91.67994708772548,98.57772552854112,3PLAY,32,26,44,1
50 - 54,HSN,5,85,33,14,3.343544229870643,KIDS,88.95802435922258,3.5845701672752806,VF RIP U-TREUE,17,53,39,0
65 - 69,NRW,2,90,27,10,13.727505490086699,SERIES AND MOVIES,79.81095525356277,95.24140751903995,3PLAY PREMIUM MTA,6,6,20,0
30 - 34,HSN,3,75,48,5,41.03366087205534,HD RECEIVER,82.99210915344985,71.55059653797008,2PLAY PREMIUM,10,59,90,0
65 - 69,HSN,3,34,2,11,52.92384568892871,SPORTS,26.089833251039018,65.30185778506194,3PLAY TREUE HRZ,28,13,51,1
80 and over,NRW,6,2,55,3,24.2047190642956,DIGITAL INTERNATIONAL,82.93390817425036,79.31515038536826,INTERNET PREMIUM,20,91,95,0
45 - 49,KBW,6,73,51,2,28.626378454771395,DOCU,90.68905366990396,35.06494876101674,3PLAY VORTEIL,16,97,97,0
35 - 39,KBW,5,36,90,15,23.69678774274885,KMV PREMIUM,23.645463350411966,49.68569806096931,INTERNET START HZ TV,21,91,74,0
65 - 69,HSN,9,1,31,14,95.66584444904439,HRZ RECORDER,42.53024062308428,76.04451359883375,3PLAY HD BOX + ALLSTARS,19,21,86,1
18 - 24,NRW,0,58,79,21,48.378420247403874,VERSTAERKER,3.5993889124136036,50.8431210974704,INTERNET COMFORT,4,1,44,1
50 - 54,HSN,4,63,86,10,34.85204594066871,VTV INTERNATIONAL,52.39099082767361,64.72068370574004,3PLAY JUMP,10,63,55,0
80 and over,HSN,3,55,72,8,29.028197906483545,GIGATV CABLE,80.45995348597398,12.373552847333414,3PLAY PLUS,12,72,96,0
50 - 54,KBW,2,61,14,9,33.240393150015194,VF PREMIUM,43.16241051296444,1.733645347771673,2PLAY TREU,16,13,14,0
55 - 59,KBW,1,73,17,1,93.41095288671633,ANALOG KABELANSCHLUSS,43.459382899721845,60.13551863468828,GIGAZUHAUSE TREUE D,20,43,12,0
25 - 29,HSN,7,43,50,2,32.675548220110414,SERIES AND MOVIES,32.8474733883882,72.31185089990507,TELEFON HSI,18,69,9,0
55 - 59,KBW,4,75,26,22,28.604904462300595,3PLAY,24.124182137186633,38.69172232092571,3PLAY PLUS HRZ,7,40,3,1
40 - 44,HSN,7,20,27,18,73.57396616923128,SECURITY  PACK,23.665508332496167,58.0814137063683,EAZY,4,53,1,1
18 - 24,KBW,0,5,65,1,26.62290257995348,HD OPTION,74.6900090191663,48.214000027779406,3PLAY PLUS HRZ,0,72,53,0
65 - 69,HSN,0,36,39,10,48.79741632212063,EUROPA FLAT PLUS,52.41109738368318,78.58616261996279,3PLAY HD BOX,26,19,45,0
55 - 59,KBW,3,56,37,14,12.916956398122249,HD RECEIVER,67.80456891801285,5.004586670114131,3PLAY PLUS,8,33,46,1
65 - 69,NRW,3,83,83,7,70.52131142383973,AVM POWERLINE 1260E,41.194334611476705,49.31836123946744,RED INTERNET & PHONE CABLE U,29,16,8,1
not available,HSN,7,54,73,11,1.790100268560224,KMV PREMIUM,80.52979471700483,90.87337725219257,TELEFON HSI,8,90,64,0
80 and over,HSN,4,71,13,12,62.93394784112378,BASISPREISANPASSUNG,45.581883250167074,68.91612756827098,3PLAY TREUE HRZ,22,78,22,0
under 18,KBW,9,50,55,7,30.424196642604894,SUPERWLAN,75.3456454959398,70.89212356141027,3PLAY PLUS,8,26,5,1
60 - 64,HSN,0,58,100,19,89.46331745747877,SPORTS,21.431091454827865,0.3652768862590694,1PLAY MAX,27,79,30,0
30 - 34,NRW,9,35,56,6,91.80286213774541,KIDS,8.644866166829301,19.6657766023564,RED INTERNET & PHONE CABLE U,7,90,6,1
70 - 74,KBW,6,6,5,11,99.63506019871559,HIGHLIGHTS,21.09436423178176,12.206800222568592,RED INTERNET & PHONE CABLE U,25,75,75,1
30 - 34,NRW,4,33,75,20,92.48863164697273,HIGHLIGHTS,66.53722808116882,43.11474055571989,2PLAY PLUS,22,96,53,1
50 - 54,KBW,4,88,71,19,75.18482460146625,ALLSTARS,63.64173434106451,25.310864860574366,3PLAY + HD BOX + PAY,11,40,19,0
75 - 79,KBW,6,3,45,8,62.085975041238285,1PLAY,42.47208966905451,32.69213608277577,3PLAY PLUS HRZ,20,79,37,1
40 - 44,KBW,7,89,61,10,29.667439710977405,VTV INTERNATIONAL,56.35102585682492,55.697493454487315,GIGAZUHAUSE CABLEMAX EB,18,91,39,0
65 - 69,KBW,3,17,68,17,24.532279581259473,BASISPREISANPASSUNG,67.78240406910328,26.485108669016867,RIP CABLE U TREUE,20,67,100,0
30 - 34,NRW,9,47,23,0,60.73156232176565,SPORTS,58.00697868249783,16.115048731042325,3PLAY COMFORT,21,76,64,0
under 18,HSN,6,76,14,8,14.545303226070772,DOCU,40.009229225616906,15.333762809164108,3PLAY PREMIUM HRZ,0,54,69,1
80 and over,NRW,5,49,34,21,97.00360472462475,HD RECEIVER,17.13638792576707,72.2439521318451,INTERNET START HZ TV,0,83,87,0
18 - 24,HSN,6,53,76,15,92.61167023444426,GIGATV CABLE,51.05485843082942,22.611773465481345,GIGAZUHAUSE CABLEMAX,20,95,85,0
50 - 54,NRW,1,11,85,13,75.313091914635,SERIES AND MOVIES,46.823269170385004,15.52503775331796,GIGAZUHAUSE TREUE D,30,53,8,1
25 - 29,KBW,0,8,85,17,41.607887560096046,SD RECEIVER,64.00166405203065,25.69571063012216,3PLAY SMART,18,1,74,0
30 - 34,KBW,3,93,16,20,42.36785021990905,HD RECORDER,13.615199295562608,44.995447410268554,3PLAY SMART,10,49,91,1
55 - 59,NRW,1,49,97,19,20.286195390967908,SKY WELT,31.62209576917727,89.16166110109597,3PLAY PLUS,16,25,91,1
45 - 49,HSN,2,24,76,3,61.88577676977835,BASISPREISANPASSUNG,43.54013031038348,75.79690423025242,3PLAY PREMIUM,5,44,7,1
60 - 64,KBW,4,28,60,16,21.710543427628558,3PLAY,44.52063077025832,50.097653994956715,INTERNET START HZ TV,30,65,69,0
under 18,KBW,0,32,57,23,40.12946198333825,ARENA,43.59328741058629,14.503095102333685,3PLAY FLY,8,23,83,0
55 - 59,KBW,2,83,57,23,49.63077883495794,TV START,24.381954846464794,54.17732166104645,128KBIT,27,89,13,0
not available,KBW,7,46,52,21,25.552892689246008,3PLAY,61.28714098206613,99.66286986767541,INTERNET COMFORT,0,53,77,0
75 - 79,NRW,3,72,89,20,75.6361968931041,ARENA,59.37369474723445,33.927393672293384,MMA MB,15,11,52,1
under 18,KBW,6,89,34,2,31.359173524335272,GIGA TV,13.311261737148715,60.022048152520654,VF CABLEMAX FULL FLEX,3,47,76,1
80 and over,NRW,9,16,9,12,3.004834667846046,3PLAY,72.24703869914514,40.37087942351955,3PLAY + PAY,13,81,28,0
55 - 59,HSN,7,76,90,3,85.34796522432853,HZ TV,50.1341648367727,93.84435587417687,3PLAY PREMIUM HRZ,14,86,75,1
55 - 59,HSN,1,35,89,1,62.81406674784353,HRZ RECORDER,98.13276673995117,10.820439140903437,2PLAY FLY,25,67,40,1
60 - 64,NRW,5,56,44,6,63.58205930716683,DIGITAL INTERNATIONAL,14.119659985924905,6.635348017810605,HSI HZ BOX ONLY,32,40,74,1
45 - 49,NRW,9,35,56,4,89.44993417543694,SUPERWLAN,64.8474449449797,27.757732510448275,3PLAY PREMIUM,17,56,79,0
45 - 49,NRW,5,29,45,10,24.407157948017698,VTV INTERNATIONAL,29.986179476394614,33.479617151914965,2PLAY JUMP,9,77,69,0
45 - 49,HSN,4,78,11,16,30.54788214568528,ALLSTARS,25.86876715832641,89.69704252754457,EAZY FLEX,18,33,42,0
60 - 64,NRW,7,77,47,13,27.796494681896956,POSITIVOPTION 3P SMART 50,26.506572118029815,0.41775057955661943,3PLAY SMART,17,52,53,0
55 - 59,KBW,7,10,72,1,72.47210401260642,ARENA,2.836637934193398,49.809845674112154,2PLAY TREUE,28,43,63,0
not available,KBW,6,16,16,0,72.81952476747122,SKY WELT,58.21649643466825,29.892381006478054,128KBIT,9,66,32,0
40 - 44,KBW,7,3,61,3,53.28245094809129,GIGATV CABLE,98.939938965172,56.85859299376459,2PLAY JUMP,26,85,38,0
25 - 29,NRW,4,21,11,1,42.748727016506585,ALLSTARS,79.79261241939315,70.04218076496474,INTERNET COMFORT,8,0,32,1
18 - 24,NRW,2,30,22,19,85.23695233415559,AVM POWERLINE 1260E,82.81122347161268,57.48676614201277,2PLAY TREUE,24,15,4,1
55 - 59,HSN,5,27,98,22,70.24955644591338,DOCU,19.001014262779513,85.66219153975486,MMA,10,59,21,0
45 - 49,NRW,6,10,70,1,89.98494453759857,SERIES AND MOVIES,13.653025010123077,42.0736855486064,3PLAY,3,63,66,1
40 - 44,NRW,0,55,45,1,27.961388902373272,DIGITAL INTERNATIONAL,44.31615649099091,65.3125596008312,3PLAY TREUE MODEM,1,64,33,0
30 - 34,KBW,0,96,18,13,22.67916760118842,ALLSTARS,37.63717983970002,18.29646866328778,TELEFON HSI,5,7,77,0
80 and over,KBW,1,9,24,20,22.18653532245256,ARENA,22.300367668069544,73.77498007737888,INTERNET,22,71,33,0
60 - 64,NRW,1,90,42,17,66.60373667516876,SERIES AND MOVIES,75.31607089866941,40.882492380067816,MMA,17,66,18,0
60 - 64,KBW,7,93,51,17,51.84926602128047,SECURITY  PACK,55.79494908744659,76.90088899190492,1PLAY,16,8,72,0
80 and over,KBW,7,51,26,6,63.55965640719666,SKY WELT,17.699923528251894,24.81124360539153,3PLAY START,25,65,65,1
under 18,NRW,3,20,90,16,7.816731312067193,SD RECEIVER,57.11108909460171,77.60845585452137,TELEFON HSI,21,19,97,0
35 - 39,HSN,9,28,61,18,56.08937103887812,KMV PREMIUM,27.209210417542394,11.00514056912889,GIGAZUHAUSE CABLEMAX,0,42,26,1
18 - 24,KBW,5,46,92,14,37.96848836561282,GIGATV CABLE BOX,38.44550591801597,36.5163168009088,3PLAY JUMP,7,83,90,0
25 - 29,HSN,6,24,50,13,87.77249576670863,SD RECEIVER,37.239076406939134,42.415271487713305,HSI HZ BOX ONLY,28,55,32,1
25 - 29,KBW,9,32,12,13,29.491604715539477,KIDS,25.331285029369678,67.0760095948794,MMA MB,28,21,55,1
50 - 54,KBW,3,11,36,5,94.97099096593509,SUPERWLAN,77.68519119589115,33.29223078082099,3PLAY COMFORT,16,60,85,0
35 - 39,KBW,4,63,36,14,71.70488025927109,HZ TV,52.76866223730836,38.24552103611766,3PLAY SMART,3,50,19,1
under 18,KBW,4,68,7,7,74.23470449628718,VTV INTERNATIONAL,40.85616648277619,95.02321365321195,2PLAY COMFORT,7,65,27,0
50 - 54,HSN,3,11,55,7,69.15237958083395,2PLAY,60.731719122107776,50.24531159805671,1PLAY,13,11,30,0
75 - 79,NRW,5,27,29,8,21.892829177103057,DOCU,15.425112741456227,90.41039992121492,3PLAY SMART HRZ,3,46,99,0
70 - 74,KBW,0,40,91,13,29.565202720489324,AVM POWERLINE 1260E,86.32325076797787,13.52213616529484,3PLAY START,30,50,60,1
30 - 34,KBW,2,13,48,18,91.44068424529908,SD RECEIVER,67.3651761667579,90.59949946379888,TREUEPLUS BASIS,7,2,12,1
25 - 29,KBW,2,58,59,8,84.64718128653787,DIGITAL KABELANSCHLUSS,67.15073696161063,75.70681858025982,GIGAZUHAUSE CABLEMAX,2,6,73,0
under 18,KBW,4,0,54,19,94.57540990791769,ANALOG KABELANSCHLUSS,75.22398166591437,7.498873386772297,3PLAY TREUE MODEM,28,3,45,1
not available,NRW,2,36,45,12,34.1756867328582,POSITIVOPTION 3P SMART 50,24.03993371283022,66.53612346200394,INTERNET COMFORT,11,51,7,0
under 18,HSN,1,36,84,12,38.12289851628936,SUPERWLAN,79.19188782178254,84.18872145656958,MMA MB,26,43,66,0
not available,HSN,4,75,81,8,97.3917658970632,SUPERWLAN MODE,38.97217029278806,74.43428315952336,INTERNET PREMIUM,29,76,38,1
70 - 74,HSN,9,21,87,19,85.26659987333922,VERSTAERKER,13.210045462577224,35.27500567344786,3PLAY PREMIUM MTA,26,75,91,1
not available,NRW,5,76,41,4,83.30527888637492,GIGATV CABLE,87.0852573170128,69.17950312326653,TREUEPLUS,19,15,61,0
50 - 54,HSN,7,93,83,15,26.966334559505654,TV START,2.807915402021266,9.012536785537229,3PLAY + HD BOX + PAY,15,97,60,1
80 and over,HSN,0,54,49,16,62.390032796841396,HIGHLIGHTS,1.8419497650709715,99.23478816300766,GIGAZUHAUSE TREUE,5,63,82,0
35 - 39,NRW,1,88,79,6,52.82844194935233,INTERNATIONAL FLAT PLUS,75.3148679604854,98.6191593955634,2PLAY COMFORT,4,3,47,0
35 - 39,NRW,4,10,38,23,62.59438333571439,ALLSTARS,37.16192055594492,1.968974775064225,MMA,1,100,10,0
70 - 74,NRW,9,23,26,4,93.18673824567234,INTERNATIONAL FLAT PLUS,31.369450534764077,49.094519068638455,3PLAY JUMP,17,13,91,1
55 - 59,KBW,7,2,98,10,24.768236959778132,POSITIVOPTION 3P SMART 50,24.380589332782996,45.991831763273225,3PLAY JUMP,26,18,79,1
50 - 54,HSN,0,95,89,11,29.89861246972696,DOCU,90.51780492790802,72.31181537828184,3PLAY FLY,19,47,34,1
30 - 34,HSN,9,92,13,16,94.7426388350729,SPORTS,89.57755348090983,40.89657709347705,3PLAY FLY,28,91,12,1
50 - 54,NRW,3,59,70,5,53.541497911003276,SECURITY  PACK,68.60370413222088,78.72027952239804,GIGAZUHAUSE KABEL,27,40,66,1
75 - 79,KBW,2,36,63,0,70.03977184271587,SUPERWLAN,0.4535492704306976,28.05169842327708,2PLAY FLY,27,10,94,1
75 - 79,NRW,6,44,24,17,66.22898955313914,AVM REPEATER 1750E,16.512763363314022,10.353317693702213,2PLAY TREU,19,82,22,1
70 - 74,KBW,0,44,34,9,2.9157302061605384,SERIES AND MOVIES,36.25273855140774,80.91012518791139,3PLAY HD BOX,0,50,0,1
45 - 49,NRW,0,86,63,10,4.169600865692291,AVM POWERLINE 1260E,28.59461123103719,24.70461185917332,RED INTERNET & PHONE CABLE U,29,56,92,0
55 - 59,KBW,4,68,14,4,12.108321100660902,1PLAY,92.73651046118049,91.59056787942052,MMA,27,56,59,0
60 - 64,NRW,3,72,42,3,34.77677639211264,VERSTAERKER,98.73294754417965,90.77181739294087,GIGAZUHAUSE KABEL,7,34,82,1
18 - 24,HSN,6,6,80,11,90.74009567368866,DOCU,87.79045393175414,29.45501585909819,VF RIP U-TREUE,11,73,46,0
55 - 59,NRW,6,78,89,6,57.064826147610646,KMV PREMIUM,73.36092868659523,94.53413047461284,MMA MB,30,17,46,0
25 - 29,KBW,0,20,93,0,22.46747757024505,EUROPA FLAT PLUS,37.595938229205636,10.718581918700576,3PLAY,12,30,84,0
not available,KBW,0,56,35,15,81.86611088750128,HD MODUL,15.061720037897718,28.92113923943024,3PLAY PREMIUM HRZ,25,53,31,1
80 and over,NRW,3,66,34,10,13.741362600998553,1PLAY,81.34551565239035,59.02639063398599,RIP CABLE U TREUE,6,2,8,0
35 - 39,HSN,0,83,13,5,41.211785600143656,SD RECEIVER,77.47679826265494,32.244307250494586,EAZY FLEX,19,68,46,0
35 - 39,HSN,2,45,97,9,61.90793392109213,SPORTS,0.09264031140331364,86.15514161975116,3PLAY PLUS HRZ,30,84,66,0
25 - 29,HSN,6,68,51,18,40.694102318191824,AVM POWERLINE 1260E,61.51473815272917,71.5310546932732,INTERNET START HZ TV,6,5,12,1
35 - 39,HSN,1,70,8,20,86.15561023689762,SUPERWLAN,89.38482951988487,43.51744187283808,MMA MB,14,60,72,0
80 and over,KBW,0,56,92,18,59.72249041152129,VERSTAERKER,24.111571289724097,29.221256668772313,3PLAY,7,93,49,1
75 - 79,KBW,1,84,19,20,71.24745254933174,GIGATV CABLE,93.12907358183232,67.79609481798187,VF CABLEMAX,30,9,49,1
80 and over,HSN,5,56,30,5,54.34028328505624,ANALOG KABELANSCHLUSS,3.937676627299247,35.56749544811528,GIGAZUHAUSE TREUE D,7,20,33,1
25 - 29,HSN,5,33,66,8,6.012685749705882,EUROPA FLAT PLUS,96.63065048318629,18.014374139854915,3PLAY + PAY,4,23,87,1
under 18,NRW,1,25,99,9,57.67357437098902,KMV PREMIUM,92.89829404729629,46.900715520382505,MMA,22,47,59,1
under 18,HSN,6,0,2,20,30.396486205940022,VTV INTERNATIONAL,8.327148602874079,48.24776465703825,RIP CABLE U TREUE,24,36,33,1
18 - 24,NRW,1,9,42,0,11.478199381513765,KMV PREMIUM,81.94799453262637,56.25097429956553,HSI HZ BOX ONLY,32,22,6,0
18 - 24,HSN,2,90,53,7,90.56172418823894,AVM REPEATER 1750E,45.561345370303115,56.108564836511846,3PLAY PLUS MTA,18,61,21,1
under 18,KBW,1,85,77,11,94.03546630553498,VF PREMIUM,13.900186814444659,3.7622496348654666,2PLAY TREUE,26,25,91,0
80 and over,HSN,9,77,25,14,73.86979764720238,ALLSTARS,54.47611231113807,60.533491225487055,2PLAY COMFORT,23,7,88,1
25 - 29,NRW,4,80,7,5,47.3004711102913,HD OPTION,55.069474154613616,79.64681310349988,3PLAY PLUS MTA,10,14,26,1
30 - 34,KBW,7,25,56,12,55.64264392615661,VERSTAERKER,21.126043474439115,2.5064108912988825,VF RIP U-TREUE,18,74,67,1
under 18,KBW,1,10,93,8,90.17761386854849,POSITIVOPTION 3P SMART 50,39.79080744952711,85.89549574081164,GIGAZUHAUSE TREUE,29,48,44,1
60 - 64,HSN,4,59,16,11,38.3781215844875,SD RECEIVER,55.81961147988156,68.34999949475487,3PLAY SMART,18,38,99,1
60 - 64,NRW,2,63,65,12,84.08695505279742,SUPERWLAN MODE,24.6129595771049,77.04019401266542,EAZY,23,19,14,0
30 - 34,NRW,5,5,55,12,66.83030362699614,SECURITY  PACK,58.862269942342024,52.01448716523489,GIGAZUHAUSE TREUE C,3,14,60,0
65 - 69,NRW,6,10,81,21,12.859958803015859,SKY WELT,52.135497141633245,25.530787821898482,GIGAZUHAUSE CABLEMAX EB,13,0,6,1
not available,KBW,2,28,1,4,65.39413088919224,ARENA,53.4499146912743,10.640502909851058,MMA,14,2,99,0
35 - 39,KBW,0,18,97,21,63.84458637365452,VERSTAERKER,10.664510275492256,36.7538025861854,2PLAY PREMIUM,30,26,44,0
65 - 69,HSN,3,62,30,12,26.291800608939553,KIDS,13.26002835288903,11.73213109488328,3PLAY COMFORT,32,4,27,1
60 - 64,NRW,3,21,5,8,71.11460011793692,HD OPTION,30.346359020236324,67.31607958160018,2PLAY PREMIUM,16,86,50,1
25 - 29,NRW,3,58,53,16,13.519768968289625,2PLAY,37.10809297095021,11.901304253832034,INTERNET COMFORT,26,92,25,0
18 - 24,KBW,6,47,16,22,8.613716804836713,EUROPA FLAT PLUS,35.79061284048895,99.07484571602193,GIGAZUHAUSE TREUE C,31,55,72,0
30 - 34,KBW,3,100,3,10,43.282666386355785,INTERNATIONAL FLAT PLUS,67.0142001722473,63.41778620964502,3PLAY TREUE MODEM,24,90,51,1
55 - 59,NRW,2,79,83,0,80.2844529282194,SUPERWLAN,10.420196830534579,37.40112863749444,EAZY FLEX,25,78,19,1
35 - 39,HSN,9,66,75,11,62.34746826321121,SERIES AND MOVIES,9.322949159187988,90.99328656343462,3PLAY START,30,40,50,1
45 - 49,HSN,1,73,74,2,57.644579072135905,VERSTAERKER,2.7394076792791933,59.866760552476975,TREUEPLUS BASIS,18,17,72,1
80 and over,HSN,1,57,70,2,48.01838383023023,KMV PREMIUM,71.07254479780909,48.07210058611472,RED INTERNET & PHONE CABLE U,21,44,51,0
not available,KBW,3,19,27,5,26.650643747069726,DOCU,96.54967594046266,64.26039729743478,3PLAY PREMIUM MTA,4,12,8,1
under 18,HSN,3,57,5,18,62.251520680942576,OTC INTERNET,6.803720512882361,90.57956207235709,3PLAY START,12,18,89,0
