,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
297,25 - 29,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
298,60 - 64,NRW,39.98,47.99,30.0,0.0,VF RIP U-TREUE,0.0
299,25 - 29,KBW,34.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
300,55 - 59,KBW,37.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
301,65 - 69,NRW,34.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
302,25 - 29,KBW,42.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
303,65 - 69,KBW,42.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
304,30 - 34,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
305,45 - 49,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
306,50 - 54,NRW,39.99,49.97,30.0,0.0,VF RIP U-TREUE,1.0
307,55 - 59,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
308,50 - 54,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
309,30 - 34,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
310,65 - 69,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
311,35 - 39,NRW,39.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
312,40 - 44,KBW,34.99,37.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
313,45 - 49,NRW,39.98,29.98,30.0,0.0,VF CABLEMAX,0.0
314,50 - 54,NRW,39.97,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
315,40 - 44,KBW,34.99,44.98,30.0,0.0,VF CABLEMAX,1.0
316,25 - 29,NRW,34.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
317,40 - 44,NRW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
318,60 - 64,NRW,34.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
319,30 - 34,NRW,44.98,49.97,30.0,0.0,VF CABLEMAX,1.0
320,30 - 34,NRW,29.99,48.99,30.0,0.0,VF RIP U-TREUE,1.0
321,30 - 34,NRW,34.99,34.98,1.0,0.0,GIGAZUHAUSE KABEL,1.0
322,45 - 49,NRW,54.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
323,35 - 39,NRW,29.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
324,80 and over,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
325,35 - 39,KBW,44.97,44.98,30.0,0.0,VF RIP U-TREUE,0.0
326,30 - 34,HSN,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
327,70 - 74,NRW,49.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
328,70 - 74,NRW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
329,30 - 34,KBW,44.98,39.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
330,40 - 44,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
331,45 - 49,KBW,69.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
332,25 - 29,KBW,44.97,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
333,35 - 39,NRW,44.98,39.98,5.0,0.0,VF CABLEMAX,0.0
334,40 - 44,HSN,44.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
335,70 - 74,HSN,42.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
336,45 - 49,KBW,34.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
337,35 - 39,HSN,37.99,39.99,30.0,0.0,VF CABLEMAX,1.0
338,40 - 44,NRW,29.99,44.98,30.0,0.0,VF CABLEMAX,0.0
339,30 - 34,KBW,39.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
340,65 - 69,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
341,25 - 29,KBW,44.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
342,80 and over,NRW,53.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
343,45 - 49,HSN,39.97,49.86,30.0,0.0,VF CABLEMAX,1.0
344,35 - 39,NRW,44.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
345,30 - 34,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
346,35 - 39,NRW,32.98,44.99,30.0,0.0,3PLAY SMART,1.0
347,60 - 64,KBW,29.99,24.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
348,25 - 29,NRW,44.98,34.99,30.0,1.0,VF RIP U-TREUE,1.0
349,35 - 39,NRW,49.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
350,50 - 54,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
351,60 - 64,HSN,39.98,42.98,30.0,0.0,VF CABLEMAX,0.0
352,35 - 39,NRW,54.99,44.98,30.0,1.0,RED INTERNET & PHONE CABLE U,1.0
353,50 - 54,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
354,35 - 39,HSN,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
355,50 - 54,NRW,34.99,34.99,30.0,0.0,VF CABLEMAX,1.0
356,35 - 39,NRW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
357,65 - 69,NRW,34.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
358,40 - 44,NRW,49.98,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
359,60 - 64,NRW,39.98,34.98,30.0,0.0,VF CABLEMAX,1.0
360,30 - 34,NRW,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
361,50 - 54,NRW,32.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
362,60 - 64,NRW,29.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
363,65 - 69,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
364,35 - 39,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
365,25 - 29,NRW,47.97,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
366,35 - 39,NRW,49.98,44.98,30.0,0.0,VF CABLEMAX,1.0
367,40 - 44,KBW,39.98,44.99,30.0,0.0,VF CABLEMAX,1.0
368,35 - 39,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
369,55 - 59,NRW,34.99,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
370,30 - 34,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
371,30 - 34,KBW,34.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
372,25 - 29,KBW,39.97,39.98,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
373,25 - 29,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
374,35 - 39,HSN,54.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
375,50 - 54,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
376,25 - 29,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
377,40 - 44,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
378,40 - 44,NRW,54.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
379,25 - 29,NRW,39.97,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
380,25 - 29,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
381,40 - 44,KBW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
382,45 - 49,KBW,44.99,47.98,30.0,0.0,VF RIP U-TREUE,0.0
383,25 - 29,NRW,34.99,39.98,30.0,0.0,VF CABLEMAX,0.0
384,60 - 64,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
385,70 - 74,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
386,45 - 49,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
387,35 - 39,KBW,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
388,55 - 59,NRW,39.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
389,50 - 54,KBW,34.98,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
390,40 - 44,NRW,44.98,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
391,35 - 39,NRW,39.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
392,50 - 54,HSN,34.99,39.98,30.0,0.0,VF CABLEMAX,0.0
393,65 - 69,KBW,49.98,39.99,30.0,0.0,VF CABLEMAX,1.0
394,40 - 44,NRW,44.99,34.99,30.0,0.0,VF CABLEMAX,0.0
395,30 - 34,NRW,49.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
396,30 - 34,KBW,79.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
397,30 - 34,NRW,37.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
398,35 - 39,KBW,7.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
399,45 - 49,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
400,60 - 64,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
401,45 - 49,NRW,39.99,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
402,50 - 54,NRW,42.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
403,55 - 59,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
404,25 - 29,HSN,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
405,45 - 49,NRW,24.0,34.99,30.0,0.0,VF CABLEMAX,0.0
406,30 - 34,KBW,34.98,34.97,30.0,0.0,VF CABLEMAX,1.0
407,45 - 49,KBW,42.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
408,50 - 54,NRW,39.99,44.98,30.0,0.0,VF CABLEMAX,1.0
409,35 - 39,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
410,30 - 34,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
411,30 - 34,HSN,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
412,25 - 29,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
413,70 - 74,NRW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
414,30 - 34,KBW,34.98,39.97,30.0,0.0,VF RIP U-TREUE,1.0
415,55 - 59,KBW,39.99,34.99,30.0,0.0,VF CABLEMAX,1.0
416,35 - 39,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
417,55 - 59,NRW,42.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
418,35 - 39,NRW,44.97,39.99,30.0,0.0,VF RIP U-TREUE,1.0
419,65 - 69,KBW,29.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
420,30 - 34,HSN,29.98,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
421,50 - 54,NRW,34.97,39.99,30.0,0.0,VF RIP U-TREUE,1.0
422,55 - 59,NRW,34.97,49.96,30.0,0.0,GIGAZUHAUSE KABEL,1.0
423,25 - 29,NRW,44.99,34.99,30.0,0.0,VF CABLEMAX,1.0
424,35 - 39,HSN,39.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
425,35 - 39,HSN,44.99,49.99,30.0,0.0,GIGAZUHAUSE TREUE,0.0
426,65 - 69,NRW,44.98,64.98,30.0,0.0,VF RIP U-TREUE,0.0
427,35 - 39,NRW,44.97,49.97,30.0,0.0,VF RIP U-TREUE,0.0
428,30 - 34,NRW,34.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
429,55 - 59,NRW,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
430,35 - 39,NRW,44.98,24.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
431,30 - 34,KBW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
432,25 - 29,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
433,30 - 34,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,0.0
434,35 - 39,KBW,24.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
435,35 - 39,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
436,25 - 29,KBW,29.99,37.97,30.0,0.0,VF RIP U-TREUE,0.0
437,50 - 54,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
438,30 - 34,NRW,44.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
439,45 - 49,HSN,47.99,34.97,30.0,0.0,VF RIP U-TREUE,0.0
440,65 - 69,NRW,49.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
441,35 - 39,NRW,34.97,29.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
442,55 - 59,KBW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
443,25 - 29,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
444,60 - 64,NRW,39.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
445,35 - 39,KBW,49.98,34.98,30.0,0.0,VF CABLEMAX,1.0
446,55 - 59,HSN,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
447,35 - 39,KBW,44.99,49.99,30.0,1.0,RED INTERNET & PHONE CABLE U,0.0
448,65 - 69,KBW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
449,30 - 34,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
450,35 - 39,NRW,34.99,49.99,30.0,0.0,VF CABLEMAX,0.0
451,40 - 44,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
452,50 - 54,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
453,25 - 29,NRW,49.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
454,40 - 44,HSN,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
455,60 - 64,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
456,35 - 39,NRW,39.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
457,40 - 44,NRW,44.98,34.98,30.0,0.0,VF CABLEMAX,1.0
458,50 - 54,NRW,39.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
459,80 and over,KBW,44.99,44.98,30.0,0.0,VF CABLEMAX,1.0
460,18 - 24,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
461,35 - 39,HSN,49.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
462,50 - 54,NRW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
463,35 - 39,NRW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
464,40 - 44,HSN,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
465,50 - 54,NRW,39.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
466,30 - 34,NRW,44.98,44.99,30.0,0.0,VF CABLEMAX,0.0
467,55 - 59,NRW,54.98,49.98,30.0,0.0,GIGAZUHAUSE TREUE C,1.0
468,45 - 49,NRW,39.98,39.99,30.0,0.0,VF CABLEMAX,1.0
469,40 - 44,KBW,44.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
470,55 - 59,NRW,34.99,48.99,30.0,0.0,VF CABLEMAX,1.0
471,30 - 34,HSN,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
472,40 - 44,HSN,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
473,40 - 44,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
474,55 - 59,NRW,44.99,44.97,30.0,0.0,VF RIP U-TREUE,1.0
475,35 - 39,NRW,24.99,44.99,1.0,0.0,RED INTERNET & PHONE CABLE U,0.0
476,70 - 74,NRW,49.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
477,40 - 44,NRW,34.0,39.98,30.0,0.0,VF RIP U-TREUE,0.0
478,35 - 39,NRW,44.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
479,55 - 59,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
480,30 - 34,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
481,30 - 34,NRW,39.98,52.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
482,30 - 34,KBW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
483,30 - 34,KBW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
484,25 - 29,KBW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
485,30 - 34,NRW,39.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
486,25 - 29,KBW,42.99,39.98,30.0,0.0,VF CABLEMAX,0.0
487,25 - 29,NRW,39.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
488,30 - 34,HSN,42.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
489,50 - 54,KBW,34.99,39.99,30.0,0.0,VF CABLEMAX,0.0
490,35 - 39,KBW,39.97,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
491,65 - 69,NRW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
492,65 - 69,HSN,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
493,35 - 39,NRW,34.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
494,80 and over,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
495,65 - 69,NRW,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
496,18 - 24,KBW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
497,40 - 44,KBW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
498,35 - 39,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
499,60 - 64,KBW,42.97,44.98,30.0,0.0,VF CABLEMAX,1.0
500,35 - 39,NRW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
501,60 - 64,NRW,44.99,42.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
502,50 - 54,HSN,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
503,40 - 44,HSN,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
504,55 - 59,KBW,39.99,44.98,30.0,0.0,VF CABLEMAX,0.0
505,55 - 59,KBW,39.99,34.99,30.0,0.0,VF CABLEMAX,1.0
506,55 - 59,NRW,39.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
507,45 - 49,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
508,40 - 44,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
509,30 - 34,KBW,34.98,34.98,30.0,0.0,VF CABLEMAX,1.0
510,40 - 44,NRW,49.98,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
511,55 - 59,NRW,39.99,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
512,50 - 54,NRW,44.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
513,30 - 34,NRW,39.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
514,25 - 29,NRW,43.99,45.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
515,60 - 64,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
516,25 - 29,NRW,34.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
517,50 - 54,NRW,37.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
518,25 - 29,HSN,49.96,44.98,30.0,0.0,VF CABLEMAX,1.0
519,30 - 34,NRW,44.97,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
520,45 - 49,NRW,44.96,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
521,30 - 34,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
522,35 - 39,NRW,44.98,49.98,30.0,0.0,VF RIP U-TREUE,1.0
523,25 - 29,KBW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
524,35 - 39,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
525,40 - 44,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
526,55 - 59,KBW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
527,55 - 59,KBW,34.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
528,35 - 39,NRW,39.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
529,25 - 29,NRW,49.99,44.99,30.0,0.0,VF CABLEMAX,0.0
530,40 - 44,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
531,80 and over,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
532,30 - 34,KBW,34.97,34.97,30.0,0.0,VF CABLEMAX,1.0
533,40 - 44,NRW,29.98,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
534,50 - 54,HSN,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
535,30 - 34,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
536,30 - 34,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
537,30 - 34,NRW,34.99,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
538,70 - 74,NRW,34.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
539,30 - 34,KBW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
540,65 - 69,NRW,39.99,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
541,25 - 29,HSN,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
542,25 - 29,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
543,55 - 59,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
544,35 - 39,HSN,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
545,65 - 69,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
546,55 - 59,NRW,34.98,39.97,30.0,0.0,VF RIP U-TREUE,1.0
547,40 - 44,HSN,39.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
548,55 - 59,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
549,65 - 69,KBW,34.99,39.99,30.0,0.0,VF CABLEMAX,0.0
550,25 - 29,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
551,30 - 34,HSN,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
552,40 - 44,NRW,49.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
553,55 - 59,NRW,29.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
554,30 - 34,NRW,49.98,29.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
555,35 - 39,NRW,34.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
556,65 - 69,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
557,45 - 49,KBW,34.99,44.98,30.0,0.0,VF CABLEMAX,1.0
558,35 - 39,NRW,49.99,44.98,30.0,0.0,VF CABLEMAX,0.0
559,25 - 29,KBW,44.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
560,25 - 29,NRW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
561,45 - 49,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
562,40 - 44,KBW,44.99,49.99,30.0,0.0,VF CABLEMAX,0.0
563,40 - 44,NRW,34.99,47.98,30.0,0.0,VF RIP U-TREUE,0.0
564,55 - 59,NRW,44.98,34.97,30.0,0.0,VF RIP U-TREUE,0.0
565,25 - 29,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
566,30 - 34,KBW,34.97,29.97,30.0,0.0,VF RIP U-TREUE,1.0
567,70 - 74,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
568,35 - 39,NRW,44.99,39.97,30.0,0.0,VF CABLEMAX,0.0
569,25 - 29,NRW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
570,50 - 54,KBW,34.99,34.97,30.0,0.0,VF RIP U-TREUE,0.0
571,40 - 44,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
572,30 - 34,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
573,30 - 34,NRW,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
574,25 - 29,KBW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
575,60 - 64,KBW,49.99,34.97,30.0,0.0,VF RIP U-TREUE,0.0
576,50 - 54,KBW,49.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
577,35 - 39,NRW,34.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
578,60 - 64,NRW,39.97,34.98,30.0,0.0,VF RIP U-TREUE,0.0
579,35 - 39,KBW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
580,25 - 29,KBW,34.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
581,25 - 29,NRW,34.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
582,40 - 44,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
583,30 - 34,KBW,74.99,44.99,30.0,0.0,VF CABLEMAX,0.0
584,30 - 34,NRW,34.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
585,40 - 44,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
586,40 - 44,KBW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
587,65 - 69,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
588,35 - 39,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
589,40 - 44,NRW,39.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
590,35 - 39,KBW,49.98,49.99,30.0,0.0,INTERNET START HZ TV,1.0
591,80 and over,HSN,44.99,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
