,region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
297,HSN,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
298,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
299,KBW,40 - 44,39.98,39.98,30.0,1.0,VF CABLEMAX,1.0
300,KBW,25 - 29,32.97,32.97,30.0,0.0,2PLAY TREUE,1.0
301,KBW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
302,HSN,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
303,KBW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
304,NRW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
305,NRW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
306,NRW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
307,KBW,25 - 29,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
308,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
309,KBW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
310,NRW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
311,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
312,NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
313,NRW,30 - 34,24.99,24.99,273.0,0.0,GIGAZUHAUSE TREUE C,0.0
314,NRW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
315,HSN,35 - 39,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
316,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
317,NRW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
318,NRW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
319,KBW,30 - 34,44.98,44.98,65.0,0.0,VF CABLEMAX,1.0
320,NRW,25 - 29,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
321,KBW,80 and over,72.96,42.98,30.0,0.0,VF RIP U-TREUE,0.0
322,NRW,60 - 64,38.85,38.84,30.0,0.0,3PLAY,0.0
323,NRW,75 - 79,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
324,NRW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
325,NRW,50 - 54,53.96,53.96,30.0,0.0,VF CABLEMAX,0.0
326,NRW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
327,KBW,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
328,NRW,60 - 64,44.97,44.97,133.0,0.0,GIGAZUHAUSE KABEL,0.0
329,KBW,40 - 44,47.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
330,HSN,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
331,NRW,30 - 34,48.97,48.97,30.0,0.0,VF CABLEMAX,1.0
332,HSN,35 - 39,129.96,129.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
333,NRW,70 - 74,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
334,NRW,30 - 34,24.99,24.99,751.0,0.0,GIGAZUHAUSE TREUE C,1.0
335,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
336,KBW,18 - 24,49.99,49.99,30.0,0.0,VF CABLEMAX,1.0
337,NRW,65 - 69,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
338,NRW,55 - 59,49.98,49.98,184.0,0.0,GIGAZUHAUSE KABEL,0.0
339,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
340,NRW,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
341,NRW,65 - 69,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
342,KBW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
343,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
344,KBW,45 - 49,54.97,54.97,30.0,0.0,VF RIP U-TREUE,1.0
345,HSN,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
346,HSN,75 - 79,37.97,37.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
347,HSN,30 - 34,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
348,KBW,50 - 54,49.98,49.98,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
349,KBW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
350,KBW,55 - 59,58.97,58.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
351,HSN,55 - 59,44.99,44.99,122.0,0.0,GIGAZUHAUSE KABEL,0.0
352,NRW,35 - 39,37.78,37.78,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
353,NRW,35 - 39,52.97,52.97,30.0,0.0,VF CABLEMAX,0.0
354,NRW,35 - 39,0.0,0.0,30.0,0.0,MMA,1.0
355,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
356,KBW,60 - 64,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
357,HSN,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
358,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
359,NRW,25 - 29,44.99,44.99,126.0,0.0,GIGAZUHAUSE TREUE B,1.0
360,NRW,30 - 34,39.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
361,NRW,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
362,KBW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
363,KBW,80 and over,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
364,NRW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
365,HSN,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
366,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
367,NRW,35 - 39,32.99,32.99,696.0,0.0,VF RIP U-TREUE,1.0
368,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
369,NRW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
370,NRW,40 - 44,52.98,52.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
371,KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
372,NRW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
373,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
374,NRW,60 - 64,0.0,0.0,30.0,0.0,MMA,0.0
375,KBW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
376,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
377,KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
378,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
379,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
380,NRW,35 - 39,34.99,34.99,206.0,0.0,GIGAZUHAUSE KABEL,1.0
381,KBW,70 - 74,24.99,24.99,573.0,0.0,GIGAZUHAUSE TREUE C,1.0
382,NRW,55 - 59,53.96,53.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
383,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
384,HSN,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
385,NRW,30 - 34,44.98,44.98,30.0,1.0,VF CABLEMAX,1.0
386,NRW,30 - 34,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
387,KBW,50 - 54,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
388,NRW,55 - 59,59.99,59.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
389,NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
390,NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
391,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
392,HSN,45 - 49,47.96,47.96,30.0,0.0,VF CABLEMAX,0.0
393,KBW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
394,NRW,55 - 59,54.97,44.98,30.0,0.0,VF CABLEMAX,1.0
395,KBW,35 - 39,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
396,NRW,80 and over,63.96,32.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
397,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
398,KBW,80 and over,42.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
399,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
400,KBW,80 and over,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
401,NRW,40 - 44,39.97,29.99,30.0,0.0,VF RIP U-TREUE,1.0
402,KBW,18 - 24,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
403,KBW,30 - 34,44.99,44.99,165.0,0.0,GIGAZUHAUSE KABEL,1.0
404,KBW,25 - 29,25.97,25.97,30.0,0.0,INTERNET,0.0
405,NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
406,NRW,35 - 39,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
407,NRW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
408,NRW,65 - 69,74.95,49.97,30.0,0.0,VF CABLEMAX,0.0
409,KBW,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
410,HSN,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
411,KBW,25 - 29,44.99,44.99,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
412,NRW,60 - 64,34.99,34.99,49.0,0.0,GIGAZUHAUSE KABEL,1.0
413,HSN,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
414,KBW,40 - 44,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
415,KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
416,NRW,45 - 49,49.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
417,HSN,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
418,HSN,40 - 44,34.98,33.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
419,NRW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
420,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
421,NRW,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
422,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
423,NRW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
424,KBW,30 - 34,43.99,43.99,30.0,0.0,3PLAY TREUE,1.0
425,NRW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
426,KBW,55 - 59,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
427,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
428,KBW,30 - 34,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
429,KBW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
430,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
431,NRW,60 - 64,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
432,NRW,35 - 39,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
433,KBW,25 - 29,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
434,NRW,80 and over,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
435,NRW,65 - 69,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
436,NRW,30 - 34,44.97,44.97,30.0,0.0,VF CABLEMAX,1.0
437,NRW,35 - 39,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
438,HSN,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
439,NRW,65 - 69,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
440,NRW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
441,KBW,75 - 79,68.96,47.96,30.0,0.0,3PLAY START,0.0
442,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
443,KBW,45 - 49,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
444,HSN,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
445,NRW,65 - 69,34.99,34.99,30.0,0.0,VF CABLEMAX,0.0
446,NRW,60 - 64,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
447,NRW,50 - 54,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
448,NRW,55 - 59,44.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
449,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
450,NRW,60 - 64,67.97,57.97,30.0,0.0,VF RIP U-TREUE,1.0
451,NRW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
452,NRW,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM,1.0
453,KBW,60 - 64,48.97,48.97,30.0,0.0,VF CABLEMAX,0.0
454,KBW,70 - 74,43.98,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
455,NRW,18 - 24,50.98,29.99,30.0,0.0,VF RIP U-TREUE,1.0
456,NRW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
457,KBW,30 - 34,44.98,44.98,73.0,0.0,VF CABLEMAX,1.0
458,NRW,65 - 69,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
459,KBW,55 - 59,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
460,NRW,55 - 59,61.96,40.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
461,NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
462,HSN,60 - 64,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
463,HSN,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
464,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
465,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
466,NRW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
467,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
468,KBW,80 and over,32.98,32.98,30.0,0.0,VF RIP U-TREUE,0.0
469,KBW,25 - 29,39.98,39.98,136.0,0.0,GIGAZUHAUSE KABEL,0.0
470,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
471,NRW,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
472,KBW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
473,HSN,60 - 64,37.97,37.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
474,KBW,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
475,NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
476,NRW,50 - 54,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
477,HSN,45 - 49,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
478,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
479,NRW,70 - 74,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
480,KBW,80 and over,47.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
481,NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
482,KBW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
483,NRW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
484,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
485,NRW,45 - 49,37.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
486,NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
487,NRW,60 - 64,45.38,45.38,30.0,0.0,3PLAY JUMP,1.0
488,HSN,45 - 49,52.97,42.98,30.0,0.0,VF RIP U-TREUE,0.0
489,KBW,55 - 59,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
490,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
491,NRW,18 - 24,43.98,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
492,HSN,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
493,NRW,55 - 59,63.96,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
494,NRW,40 - 44,24.99,24.99,30.0,0.0,VF RIP U-TREUE,1.0
495,HSN,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
496,KBW,55 - 59,39.98,39.98,206.0,0.0,GIGAZUHAUSE TREUE B,0.0
497,NRW,30 - 34,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
498,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
499,KBW,65 - 69,45.0,45.0,30.0,0.0,3PLAY JUMP,1.0
500,KBW,30 - 34,54.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
501,HSN,30 - 34,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
502,KBW,70 - 74,47.96,47.96,30.0,0.0,GIGAZUHAUSE KABEL,0.0
503,NRW,50 - 54,44.97,44.97,30.0,0.0,VF CABLEMAX,0.0
504,HSN,75 - 79,39.98,39.98,214.0,0.0,GIGAZUHAUSE KABEL,1.0
505,NRW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
506,HSN,35 - 39,22.99,22.99,30.0,0.0,VF RIP U-TREUE,1.0
507,KBW,80 and over,27.8,27.8,562.0,0.0,2PLAY,0.0
508,KBW,65 - 69,63.97,42.98,30.0,0.0,VF RIP U-TREUE,1.0
509,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
510,NRW,40 - 44,17.99,17.99,30.0,0.0,EAZY FLEX,1.0
511,HSN,45 - 49,43.97,43.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
512,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
513,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
514,NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
515,KBW,45 - 49,64.18,43.98,30.0,0.0,3PLAY SMART,1.0
516,HSN,25 - 29,44.97,44.98,697.0,0.0,RED INTERNET & PHONE CABLE U,1.0
517,KBW,50 - 54,60.97,44.98,30.0,0.0,VF CABLEMAX,0.0
518,NRW,50 - 54,34.99,34.99,30.0,1.0,RED INTERNET & PHONE CABLE U,0.0
519,KBW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
520,HSN,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
521,KBW,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
522,NRW,35 - 39,37.98,37.98,30.0,0.0,VF RIP U-TREUE,1.0
523,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
524,NRW,80 and over,30.88,30.88,30.0,0.0,3PLAY,0.0
525,NRW,65 - 69,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
526,NRW,55 - 59,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
527,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
528,NRW,40 - 44,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
529,NRW,35 - 39,24.98,39.98,30.0,0.0,VF CABLEMAX,1.0
530,KBW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
531,KBW,70 - 74,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
532,NRW,55 - 59,64.95,49.97,30.0,0.0,VF CABLEMAX,0.0
533,KBW,40 - 44,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
534,NRW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
535,KBW,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
536,HSN,60 - 64,53.98,32.99,30.0,0.0,VF RIP U-TREUE,0.0
537,KBW,30 - 34,29.99,29.99,155.0,0.0,GIGAZUHAUSE TREUE C,0.0
538,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
539,KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
540,NRW,40 - 44,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
541,NRW,80 and over,49.97,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
542,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
543,NRW,45 - 49,62.96,44.98,30.0,0.0,VF CABLEMAX,1.0
544,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
545,NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
546,KBW,80 and over,33.74,33.74,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
547,NRW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
548,NRW,18 - 24,53.97,53.96,30.0,0.0,VF CABLEMAX,1.0
549,NRW,30 - 34,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
550,NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
551,KBW,25 - 29,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
552,KBW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
553,KBW,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
554,KBW,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
555,KBW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
556,KBW,65 - 69,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
557,KBW,60 - 64,50.94,50.93,30.0,0.0,2PLAY,0.0
558,HSN,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
559,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
560,NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
561,NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
562,HSN,35 - 39,61.96,40.97,30.0,0.0,3PLAY SMART,1.0
563,KBW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
564,KBW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
565,HSN,60 - 64,68.98,47.99,30.0,0.0,VF RIP U-TREUE,1.0
566,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
567,KBW,65 - 69,60.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
568,NRW,80 and over,54.98,54.98,30.0,0.0,VF RIP U-TREUE,0.0
569,NRW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
570,NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
571,KBW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
572,KBW,25 - 29,29.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
573,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
574,NRW,55 - 59,48.97,48.97,30.0,0.0,VF CABLEMAX,1.0
575,KBW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
576,NRW,40 - 44,32.99,32.99,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
577,NRW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
578,KBW,40 - 44,44.99,44.99,673.0,0.0,GIGAZUHAUSE KABEL,0.0
579,KBW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
580,HSN,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
581,HSN,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
582,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
583,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
584,NRW,75 - 79,24.99,24.99,30.0,0.0,VF RIP U-TREUE,1.0
585,NRW,25 - 29,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
586,NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
587,NRW,45 - 49,42.97,42.97,30.0,0.0,3PLAY START,0.0
588,NRW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
589,HSN,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
590,HSN,55 - 59,30.95,30.95,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
591,HSN,50 - 54,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
592,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
593,NRW,40 - 44,64.97,29.99,30.0,0.0,VF RIP U-TREUE,0.0
594,HSN,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
595,HSN,35 - 39,47.99,47.99,30.0,1.0,VF RIP U-TREUE,1.0
596,NRW,25 - 29,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
