,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
293,25 - 29,HSN,34.99,44.98,6.0,0.0,RED INTERNET & PHONE CABLE U,1.0
294,40 - 44,KBW,39.99,44.98,30.0,0.0,VF CABLEMAX,1.0
295,40 - 44,NRW,34.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
296,35 - 39,KBW,54.97,44.98,30.0,0.0,VF CABLEMAX,1.0
297,50 - 54,HSN,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
298,35 - 39,NRW,44.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
299,30 - 34,KBW,34.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
300,30 - 34,NRW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
301,40 - 44,KBW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
302,40 - 44,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
303,50 - 54,NRW,42.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
304,40 - 44,KBW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
305,35 - 39,KBW,34.99,44.99,30.0,0.0,VF CABLEMAX,0.0
306,35 - 39,NRW,44.99,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
307,55 - 59,KBW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
308,40 - 44,HSN,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
309,25 - 29,NRW,44.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
310,35 - 39,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
311,35 - 39,NRW,29.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
312,65 - 69,KBW,34.96,39.99,30.0,0.0,VF CABLEMAX,1.0
313,40 - 44,NRW,44.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
314,45 - 49,NRW,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
315,45 - 49,NRW,29.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
316,40 - 44,HSN,44.98,44.97,30.0,0.0,VF RIP U-TREUE,1.0
317,50 - 54,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
318,25 - 29,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,1.0
319,50 - 54,NRW,44.97,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
320,40 - 44,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
321,55 - 59,NRW,34.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
322,35 - 39,NRW,69.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
323,40 - 44,NRW,34.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
324,40 - 44,HSN,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
325,25 - 29,KBW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
326,35 - 39,KBW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
327,40 - 44,NRW,34.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
328,30 - 34,NRW,39.98,19.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
329,80 and over,HSN,39.98,39.99,30.0,0.0,VF CABLEMAX,1.0
330,30 - 34,KBW,42.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
331,25 - 29,NRW,37.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
332,40 - 44,NRW,34.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
333,35 - 39,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
334,35 - 39,KBW,44.98,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
335,40 - 44,NRW,39.99,34.99,6.0,0.0,GIGAZUHAUSE KABEL,0.0
336,18 - 24,NRW,34.98,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
337,25 - 29,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
338,35 - 39,NRW,37.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
339,55 - 59,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
340,35 - 39,NRW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
341,50 - 54,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
342,50 - 54,KBW,44.99,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
343,30 - 34,NRW,42.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
344,35 - 39,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
345,25 - 29,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
346,35 - 39,KBW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
347,35 - 39,NRW,24.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
348,40 - 44,KBW,39.99,42.99,30.0,0.0,VF CABLEMAX,0.0
349,25 - 29,NRW,29.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
350,35 - 39,NRW,39.99,39.97,30.0,0.0,VF RIP U-TREUE,0.0
351,25 - 29,HSN,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
352,25 - 29,HSN,34.98,39.99,30.0,0.0,VF CABLEMAX,1.0
353,65 - 69,NRW,44.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
354,55 - 59,NRW,44.98,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
355,30 - 34,NRW,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
356,40 - 44,KBW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
357,45 - 49,KBW,39.98,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
358,40 - 44,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
359,35 - 39,NRW,34.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
360,50 - 54,KBW,54.98,44.98,30.0,0.0,VF CABLEMAX,1.0
361,18 - 24,KBW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
362,35 - 39,NRW,44.99,37.98,30.0,0.0,VF RIP U-TREUE,1.0
363,55 - 59,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
364,60 - 64,KBW,44.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
365,35 - 39,KBW,32.99,39.98,30.0,0.0,VF CABLEMAX,0.0
366,25 - 29,HSN,44.99,39.97,30.0,0.0,VF RIP U-TREUE,0.0
367,35 - 39,KBW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
368,30 - 34,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
369,65 - 69,KBW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
370,25 - 29,NRW,44.99,58.99,30.0,0.0,VF CABLEMAX,0.0
371,55 - 59,KBW,49.97,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
372,55 - 59,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
373,25 - 29,KBW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
374,40 - 44,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
375,35 - 39,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
376,45 - 49,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
377,40 - 44,NRW,62.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
378,45 - 49,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
379,35 - 39,HSN,44.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
380,60 - 64,KBW,37.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
381,60 - 64,KBW,37.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
382,40 - 44,NRW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
383,65 - 69,KBW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
384,60 - 64,KBW,34.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
385,35 - 39,NRW,39.99,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
387,35 - 39,KBW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
388,55 - 59,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
389,40 - 44,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
390,35 - 39,KBW,37.99,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
391,60 - 64,KBW,39.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
392,35 - 39,KBW,49.99,44.98,30.0,0.0,VF CABLEMAX,1.0
393,35 - 39,KBW,32.99,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
394,35 - 39,NRW,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
395,50 - 54,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
396,35 - 39,KBW,49.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
397,55 - 59,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
398,30 - 34,HSN,47.97,39.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
399,40 - 44,HSN,39.99,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
400,45 - 49,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
401,35 - 39,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
402,30 - 34,KBW,44.97,54.98,30.0,0.0,VF RIP U-TREUE,1.0
403,80 and over,NRW,49.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
404,35 - 39,KBW,39.99,39.98,30.0,0.0,EAZY,0.0
405,70 - 74,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
406,55 - 59,KBW,39.99,29.98,30.0,0.0,VF RIP U-TREUE,0.0
407,30 - 34,KBW,34.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
408,30 - 34,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
409,40 - 44,KBW,54.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
410,45 - 49,KBW,44.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
411,40 - 44,NRW,44.98,29.98,30.0,0.0,VF RIP U-TREUE,0.0
412,50 - 54,NRW,39.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
413,25 - 29,NRW,39.97,54.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
414,40 - 44,KBW,34.97,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
415,65 - 69,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
416,25 - 29,NRW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
417,50 - 54,KBW,44.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
418,40 - 44,KBW,44.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
419,35 - 39,HSN,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
420,35 - 39,KBW,39.99,44.98,30.0,0.0,VF CABLEMAX,0.0
421,50 - 54,KBW,39.98,29.98,30.0,0.0,VF RIP U-TREUE,1.0
422,30 - 34,KBW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
423,30 - 34,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
424,55 - 59,NRW,39.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
425,60 - 64,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
426,35 - 39,KBW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
427,35 - 39,NRW,44.97,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
428,55 - 59,NRW,29.99,39.97,30.0,0.0,VF CABLEMAX,0.0
429,35 - 39,NRW,49.99,29.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
430,45 - 49,KBW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
431,45 - 49,KBW,44.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
432,35 - 39,HSN,32.97,37.99,30.0,0.0,VF CABLEMAX,1.0
433,55 - 59,HSN,39.98,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
434,40 - 44,NRW,34.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
435,70 - 74,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
436,35 - 39,NRW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
437,35 - 39,HSN,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
438,55 - 59,KBW,32.98,44.99,30.0,0.0,VF CABLEMAX,1.0
439,30 - 34,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
440,60 - 64,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
441,55 - 59,KBW,34.98,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
442,30 - 34,KBW,49.98,34.99,30.0,1.0,VF RIP U-TREUE,0.0
443,30 - 34,KBW,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
444,18 - 24,KBW,39.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
445,55 - 59,NRW,39.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
446,25 - 29,HSN,29.98,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
447,35 - 39,KBW,44.97,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
448,35 - 39,KBW,42.97,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
449,30 - 34,HSN,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
450,60 - 64,NRW,39.98,29.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
451,45 - 49,NRW,34.99,49.97,30.0,0.0,VF RIP U-TREUE,1.0
452,45 - 49,NRW,44.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
453,35 - 39,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
454,50 - 54,HSN,34.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
455,25 - 29,NRW,44.97,39.98,30.0,0.0,VF CABLEMAX,0.0
456,30 - 34,NRW,39.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
457,35 - 39,KBW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
458,18 - 24,NRW,44.99,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
459,65 - 69,NRW,29.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
460,40 - 44,KBW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
461,55 - 59,KBW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
462,45 - 49,KBW,34.98,37.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
463,30 - 34,KBW,44.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
464,75 - 79,KBW,39.99,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
465,50 - 54,NRW,49.99,39.95,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
466,30 - 34,HSN,11.98,39.98,30.0,0.0,VF CABLEMAX,1.0
467,35 - 39,NRW,32.99,39.98,30.0,0.0,VF CABLEMAX,1.0
468,35 - 39,NRW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
469,30 - 34,KBW,37.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
470,40 - 44,HSN,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
471,35 - 39,HSN,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
472,25 - 29,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
473,30 - 34,NRW,37.98,32.99,30.0,0.0,VF CABLEMAX,1.0
474,45 - 49,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
475,35 - 39,NRW,34.99,37.98,30.0,0.0,VF RIP U-TREUE,1.0
476,40 - 44,NRW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
477,45 - 49,NRW,49.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
478,65 - 69,HSN,34.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
479,45 - 49,KBW,42.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
480,25 - 29,KBW,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
481,50 - 54,NRW,44.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
482,18 - 24,KBW,49.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
483,55 - 59,KBW,44.97,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
484,30 - 34,NRW,49.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
485,18 - 24,KBW,44.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
486,55 - 59,NRW,49.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
487,25 - 29,NRW,29.99,44.98,30.0,0.0,VF CABLEMAX,0.0
488,30 - 34,NRW,39.98,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
489,40 - 44,KBW,29.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
490,80 and over,NRW,29.99,34.99,30.0,0.0,VF CABLEMAX,1.0
491,60 - 64,KBW,34.97,58.96,5.0,0.0,RED INTERNET & PHONE CABLE U,1.0
492,60 - 64,NRW,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
493,35 - 39,KBW,34.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
494,30 - 34,HSN,39.99,32.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
495,25 - 29,NRW,44.99,37.98,30.0,0.0,VF CABLEMAX,0.0
496,25 - 29,NRW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
497,55 - 59,NRW,59.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
498,45 - 49,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
499,18 - 24,KBW,44.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
500,30 - 34,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
501,35 - 39,NRW,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
502,35 - 39,KBW,44.99,44.99,30.0,1.0,VF RIP U-TREUE,1.0
503,50 - 54,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
504,35 - 39,NRW,37.99,39.99,30.0,0.0,VF CABLEMAX,0.0
505,25 - 29,KBW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
506,40 - 44,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
507,25 - 29,KBW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
508,40 - 44,NRW,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
509,40 - 44,KBW,34.0,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
510,55 - 59,NRW,34.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
511,45 - 49,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
512,60 - 64,HSN,34.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
513,35 - 39,KBW,39.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
514,40 - 44,NRW,29.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
515,60 - 64,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
516,55 - 59,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
517,25 - 29,KBW,39.99,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
518,40 - 44,NRW,39.98,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
519,40 - 44,NRW,39.97,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
520,40 - 44,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
521,80 and over,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
522,40 - 44,KBW,39.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
523,40 - 44,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
524,55 - 59,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
525,35 - 39,KBW,34.98,58.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
526,35 - 39,NRW,39.97,42.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
527,30 - 34,NRW,54.96,44.97,30.0,0.0,VF CABLEMAX,1.0
528,80 and over,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
529,60 - 64,KBW,47.99,59.98,30.0,0.0,VF RIP U-TREUE,0.0
530,45 - 49,NRW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
531,55 - 59,KBW,49.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
532,55 - 59,NRW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
533,40 - 44,HSN,39.98,42.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
534,40 - 44,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
535,40 - 44,KBW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
536,25 - 29,NRW,44.99,42.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
537,25 - 29,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
538,40 - 44,KBW,42.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
539,45 - 49,HSN,49.98,54.98,30.0,0.0,VF RIP U-TREUE,1.0
540,60 - 64,KBW,49.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
541,65 - 69,NRW,32.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
542,25 - 29,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
543,50 - 54,KBW,39.98,29.98,30.0,0.0,VF CABLEMAX,1.0
544,40 - 44,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
545,45 - 49,NRW,34.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
546,35 - 39,NRW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
547,35 - 39,NRW,39.99,49.97,30.0,0.0,VF RIP U-TREUE,0.0
548,30 - 34,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
549,40 - 44,KBW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
550,18 - 24,NRW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
551,30 - 34,NRW,44.98,69.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
552,35 - 39,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
553,50 - 54,KBW,44.98,44.99,30.0,0.0,VF CABLEMAX,0.0
554,35 - 39,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
555,50 - 54,KBW,34.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
556,60 - 64,NRW,29.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
557,45 - 49,NRW,49.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
558,60 - 64,NRW,49.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
559,30 - 34,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
560,45 - 49,HSN,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
561,50 - 54,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
562,35 - 39,NRW,52.99,29.99,30.0,0.0,VF CABLEMAX,0.0
563,40 - 44,KBW,34.98,34.99,30.0,0.0,VF CABLEMAX,1.0
564,25 - 29,KBW,54.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
565,40 - 44,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,1.0
566,50 - 54,HSN,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
567,60 - 64,NRW,44.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
568,50 - 54,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
569,40 - 44,HSN,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
570,35 - 39,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
571,40 - 44,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
572,40 - 44,KBW,44.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
573,45 - 49,NRW,29.99,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
574,60 - 64,NRW,39.97,44.98,30.0,0.0,VF RIP U-TREUE,0.0
575,65 - 69,NRW,39.98,44.98,30.0,0.0,VF CABLEMAX,0.0
576,40 - 44,KBW,32.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
577,35 - 39,NRW,44.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
578,35 - 39,NRW,49.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
579,55 - 59,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
580,25 - 29,HSN,39.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
581,60 - 64,NRW,44.97,29.97,30.0,0.0,VF RIP U-TREUE,0.0
582,30 - 34,HSN,39.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
583,30 - 34,KBW,39.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
584,40 - 44,NRW,29.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
585,55 - 59,KBW,34.97,39.98,30.0,0.0,VF RIP U-TREUE,1.0
586,50 - 54,KBW,34.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
