customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
40 - 44,KBW,0,50,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,50,0
40 - 44,KBW,0,30,30,0,37.990000000,SUPERWLAN,37.990000000,37.990000000,VF RIP 250 U-TREUE,0,0,30,0
50 - 54,NRW,0,41,30,0,82.960000000,VF PREMIUM,92.960000000,52.980000000,VF RIP 500 U-TREUE,0,0,41,1
65 - 69,KBW,0,132,30,0,44.890000000,2PLAY,44.890000000,44.890000000,2PLAY PLUS 50,0,0,132,1
30 - 34,KBW,0,63,30,0,59.990000000,SUPERWLAN,59.990000000,59.990000000,3PLAY FLY 400,0,0,63,1
45 - 49,HSN,0,146,30,0,37.990000000,SUPERWLAN,37.990000000,37.990000000,VF RIP 250 U-TREUE,0,0,40,1
18 - 24,NRW,0,22,87,2,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,87,22,1
45 - 49,HSN,0,48,30,0,39.980000000,2PLAY,39.980000000,39.980000000,VF RIP 100 U-TREUE,0,0,48,1
45 - 49,KBW,0,16,243,8,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,243,16,1
25 - 29,NRW,0,38,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,38,0
70 - 74,NRW,0,132,30,0,84.820000000,N/A,84.820000000,59.830000000,3PLAY FLY 400,0,0,85,1
25 - 29,KBW,0,35,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,35,0
45 - 49,NRW,1,13,350,11,29.990000000,2PLAY,29.990000000,29.990000000,GIGAZUHAUSE 100 TREUE C,14,350,13,1
45 - 49,KBW,0,27,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,27,0
60 - 64,KBW,0,81,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,81,1
40 - 44,NRW,0,152,30,0,42.870000000,3PLAY,42.870000000,42.870000000,3PLAY 32MBIT,0,0,152,1
30 - 34,NRW,0,43,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,43,1
25 - 29,HSN,0,17,233,7,63.960000000,SUPERWLAN,63.960000000,42.970000000,2PLAY COMFORT 120,0,233,17,1
40 - 44,NRW,0,21,98,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,98,21,0
40 - 44,NRW,0,24,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,16,24,1
45 - 49,KBW,0,55,30,0,49.970000000,SUPERWLAN,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,54,0
70 - 74,HSN,0,21,94,3,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,94,21,1
35 - 39,KBW,0,20,136,4,69.960000000,SUPERWLAN,79.960000000,44.980000000,VF CABLEMAX 1000,0,136,20,0
35 - 39,NRW,0,68,30,0,46.970000000,BOOSTER RETENTION,46.970000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,40,1
30 - 34,NRW,0,40,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,40,1
40 - 44,NRW,0,84,30,0,19.990000000,1PLAY,19.990000000,19.990000000,1PLAY 30MBIT 4ALL,0,0,84,1
45 - 49,KBW,0,51,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,51,1
70 - 74,HSN,0,86,700,23,34.990000000,SUPERWLAN,44.970000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,37,1
80 and over,HSN,0,181,30,0,42.960000000,N/A,42.960000000,35.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,100,1
75 - 79,NRW,0,42,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,42,0
50 - 54,KBW,0,137,30,0,76.970000000,SUPERWLAN,76.970000000,44.980000000,VF CABLEMAX 1000,0,0,53,0
25 - 29,KBW,0,53,30,0,29.990000000,1PLAY,29.990000000,29.990000000,INTERNET PREMIUM 120,0,0,53,1
60 - 64,KBW,0,54,30,0,52.980000000,2PLAY,52.980000000,52.980000000,GIGAZUHAUSE 500 KABEL,0,0,54,1
30 - 34,HSN,0,17,44,1,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,44,17,1
50 - 54,KBW,0,168,30,0,75.970000000,ANALOG KABELANSCHLUSS,75.970000000,54.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,50,0
40 - 44,NRW,0,40,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,40,1
35 - 39,KBW,2,17,218,7,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE 100 TREUE C,14,218,17,0
45 - 49,KBW,0,112,30,0,34.980000000,2PLAY,34.980000000,34.980000000,2PLAY 30MBIT 4ALL,0,0,112,1
40 - 44,NRW,0,29,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,29,0
75 - 79,NRW,0,22,61,2,24.990000000,N/A,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,25,61,22,1
60 - 64,NRW,0,246,30,0,75.970000000,N/A,75.970000000,54.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,67,1
60 - 64,KBW,0,14,330,10,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,330,14,1
80 and over,NRW,0,59,30,0,44.980000000,3PLAY,44.980000000,44.980000000,3PLAY START 30,0,0,59,1
35 - 39,KBW,0,24,7,0,58.980000000,2PLAY,58.980000000,58.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,7,24,1
25 - 29,NRW,0,54,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,54,1
75 - 79,NRW,0,13,346,11,52.970000000,HD OPTION,52.970000000,32.980000000,GIGAZUHAUSE 100 TREUE B,0,346,13,1
25 - 29,NRW,0,23,51,1,24.990000000,SUPERWLAN,29.990000000,24.990000000,RED INTERNET & PHONE 50 CABLE U,20,51,23,0
30 - 34,NRW,0,22,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,22,1
65 - 69,KBW,0,21,92,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,92,21,1
70 - 74,KBW,1,20,129,4,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,9,129,20,1
75 - 79,HSN,0,34,30,0,13.990000000,2PLAY,13.990000000,13.990000000,EAZY 20,0,0,34,0
18 - 24,NRW,0,22,67,2,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,67,22,1
50 - 54,KBW,0,98,30,0,63.970000000,DIGITAL KABELANSCHLUSS,63.970000000,42.980000000,GIGAZUHAUSE 250 KABEL,0,0,56,0
35 - 39,NRW,1,17,227,7,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX 500,25,227,17,1
80 and over,NRW,0,108,30,0,45.950000000,3PLAY,45.950000000,45.950000000,3PLAY START 60,0,0,108,0
35 - 39,KBW,0,55,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,55,0
60 - 64,KBW,0,23,50,1,13.990000000,2PLAY,13.990000000,13.990000000,EAZY 20,0,50,23,1
55 - 59,KBW,0,73,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,73,1
30 - 34,KBW,0,27,30,0,93.960000000,2PLAY,93.960000000,93.960000000,VF CABLEMAX 1000,0,0,27,1
30 - 34,KBW,0,13,344,11,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE 100 KABEL,0,344,13,0
35 - 39,HSN,1,24,24,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,1,24,24,1
70 - 74,NRW,0,27,30,0,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP 100 U-TREUE,0,0,27,0
35 - 39,KBW,0,17,223,7,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE 500 KABEL,0,223,17,0
55 - 59,KBW,0,17,724,23,60.970000000,HD OPTION,65.970000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,235,17,0
65 - 69,NRW,0,16,248,8,49.990000000,2PLAY,54.990000000,49.990000000,GIGAZUHAUSE 1000 KABEL,0,248,16,1
55 - 59,NRW,0,142,30,0,51.960000000,N/A,51.960000000,51.960000000,VF RIP 250 U-TREUE,0,0,68,0
45 - 49,NRW,0,12,372,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,372,6,0
50 - 54,NRW,0,29,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,29,1
60 - 64,NRW,0,49,30,0,85.950000000,HD OPTION,85.950000000,54.980000000,GIGAZUHAUSE 1000 TREUE C,0,0,2,0
70 - 74,NRW,0,198,30,0,56.850000000,DIGITAL KABELANSCHLUSS,56.850000000,35.860000000,3PLAY 30MBIT 4ALL,0,0,166,0
25 - 29,NRW,0,21,112,3,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,112,21,1
25 - 29,NRW,0,58,30,0,44.990000000,2PLAY,49.990000000,44.990000000,GIGAZUHAUSE 500 KABEL,0,0,58,0
45 - 49,KBW,0,24,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,1,24,1
35 - 39,HSN,0,28,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,28,0
55 - 59,NRW,0,125,30,0,60.940000000,VF PREMIUM,60.940000000,39.980000000,VF RIP 100 U-TREUE,0,0,40,1
35 - 39,NRW,0,21,95,3,19.990000000,SUPERWLAN,29.990000000,29.990000000,RED INTERNET & PHONE 50 CABLE U,25,95,21,1
25 - 29,HSN,0,25,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,25,1
80 and over,NRW,0,28,30,0,34.990000000,N/A,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,28,0
75 - 79,NRW,0,72,30,0,39.990000000,N/A,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,71,0
30 - 34,HSN,0,54,30,0,57.980000000,SUPERWLAN,57.980000000,57.980000000,GIGAZUHAUSE 500 KABEL,0,0,54,1
25 - 29,KBW,0,29,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,29,1
35 - 39,KBW,0,27,30,0,49.970000000,N/A,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,27,0
25 - 29,KBW,0,17,232,7,59.990000000,SUPERWLAN,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,0,232,17,0
40 - 44,NRW,0,39,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,39,1
55 - 59,KBW,0,41,30,0,59.980000000,DIGITAL KABELANSCHLUSS,59.980000000,39.990000000,VF RIP 250 U-TREUE,0,0,41,0
35 - 39,KBW,0,77,30,0,68.960000000,DIGITAL KABELANSCHLUSS,68.960000000,47.970000000,3PLAY PLUS 100 MTA,0,0,77,0
60 - 64,NRW,0,29,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,29,1
45 - 49,NRW,0,32,508,16,44.970000000,SUPERWLAN,44.970000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,32,0
35 - 39,NRW,0,107,30,0,19.990000000,1PLAY,19.990000000,19.990000000,1PLAY 30MBIT 4ALL,0,0,107,0
55 - 59,HSN,0,42,30,0,46.970000000,VTV INTERNATIONAL,69.960000000,39.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,42,0
25 - 29,NRW,0,19,172,5,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE 250 TREUE D,0,172,19,0
35 - 39,KBW,0,124,30,0,40.800000000,2PLAY,40.800000000,40.800000000,2PLAY 50MBIT,0,0,124,1
45 - 49,NRW,0,72,30,0,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE 250 KABEL,0,0,72,0
70 - 74,NRW,0,163,30,0,60.880000000,DIGITAL KABELANSCHLUSS,60.880000000,39.890000000,3PLAY 32MBIT,0,0,163,0
70 - 74,KBW,0,113,30,0,70.980000000,SUPERWLAN,70.980000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,70,0
50 - 54,HSN,0,22,73,2,77.950000000,HD OPTION,87.950000000,47.970000000,VF CABLEMAX 500,0,73,22,0
45 - 49,KBW,0,19,175,5,32.990000000,2PLAY,32.990000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,175,19,1
30 - 34,KBW,1,19,176,5,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,16,176,19,1
35 - 39,NRW,0,39,30,0,64.970000000,SUPERWLAN,64.970000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,39,0
80 and over,NRW,0,147,30,0,44.650000000,3PLAY,44.650000000,44.650000000,3PLAY PLUS 50,0,0,147,1
18 - 24,NRW,0,23,284,9,29.990000000,N/A,29.990000000,29.990000000,GIGAZUHAUSE 100 TREUE C,0,284,15,1
35 - 39,NRW,1,12,380,12,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE 1000 TREUE C,0,380,12,0
60 - 64,HSN,0,178,30,0,70.960000000,DIGITAL KABELANSCHLUSS,70.960000000,49.970000000,VF CABLEMAX 500,0,0,46,1
35 - 39,KBW,0,35,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,35,0
40 - 44,KBW,0,26,30,0,41.980000000,2PLAY,41.980000000,41.980000000,VF RIP 250 U-TREUE,0,0,26,1
25 - 29,KBW,0,23,60,1,72.950000000,VF PREMIUM,82.950000000,37.990000000,VF RIP 250 U-TREUE,0,60,23,1
50 - 54,KBW,0,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,33,1
40 - 44,NRW,0,43,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,0
80 and over,HSN,0,134,30,0,65.340000000,DIGITAL KABELANSCHLUSS,65.340000000,44.980000000,3PLAY TREUE 100,0,0,52,0
55 - 59,NRW,0,74,30,0,49.970000000,HD OPTION,49.970000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,74,0
45 - 49,KBW,0,45,30,0,64.960000000,N/A,64.960000000,49.970000000,VF CABLEMAX 1000,0,0,45,0
18 - 24,KBW,0,12,394,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,394,12,0
50 - 54,KBW,0,50,30,0,67.970000000,N/A,72.970000000,42.990000000,GIGAZUHAUSE 500 KABEL,0,0,50,1
40 - 44,NRW,0,16,253,8,59.990000000,2PLAY,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,0,253,16,1
35 - 39,HSN,0,85,30,0,29.990000000,1PLAY,29.990000000,29.990000000,INTERNET PREMIUM 120,0,0,85,1
25 - 29,NRW,0,23,45,1,43.980000000,SUPERWLAN,43.980000000,43.980000000,RED INTERNET UND PHONE 100 CABLE U,0,45,23,1
50 - 54,NRW,0,53,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,0
30 - 34,HSN,0,23,44,1,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,44,23,1
60 - 64,NRW,0,21,103,3,27.990000000,2PLAY,27.990000000,27.990000000,VF RIP 100 U-TREUE,25,103,21,0
60 - 64,HSN,0,42,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,42,1
65 - 69,NRW,0,89,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,89,1
50 - 54,KBW,0,64,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,64,0
40 - 44,HSN,0,74,30,0,24.990000000,1PLAY,24.990000000,24.990000000,INTERNET COMFORT 60,0,0,74,0
50 - 54,HSN,0,39,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,39,1
45 - 49,NRW,0,72,683,22,69.970000000,DIGITAL KABELANSCHLUSS,69.970000000,59.990000000,TREUEPLUS 3PLAY 400,0,0,72,1
35 - 39,NRW,0,60,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,60,1
55 - 59,KBW,0,39,30,0,52.980000000,N/A,52.980000000,52.980000000,VF RIP 250 U-TREUE,0,0,39,0
50 - 54,KBW,0,65,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,65,0
50 - 54,NRW,0,11,400,13,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,400,11,1
40 - 44,HSN,0,36,30,0,89.960000000,HD OPTION,99.960000000,59.980000000,RED INTERNET & PHONE 1000 CABLE U,0,0,36,0
35 - 39,HSN,0,53,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,1
50 - 54,KBW,0,42,30,0,84.960000000,HD OPTION,94.960000000,59.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,42,0
65 - 69,KBW,0,96,30,0,50.980000000,N/A,50.980000000,47.990000000,GIGAZUHAUSE 500 KABEL,0,0,58,1
35 - 39,NRW,0,36,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,36,1
65 - 69,HSN,0,69,687,22,45.960000000,N/A,52.960000000,42.980000000,VF RIP 250 U-TREUE,0,0,69,0
40 - 44,KBW,0,13,353,11,34.980000000,2PLAY,34.980000000,34.980000000,GIGAZUHAUSE 100 TREUE C,0,353,13,0
40 - 44,KBW,0,38,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,38,0
40 - 44,HSN,0,32,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,32,0
80 and over,KBW,0,81,30,0,42.970000000,2PLAY,42.970000000,42.970000000,2PLAY TREUE 200,0,0,81,0
40 - 44,KBW,0,20,136,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,136,20,1
45 - 49,KBW,0,43,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,43,1
not available,NRW,0,91,30,0,40.440000000,3PLAY,40.440000000,40.440000000,3PLAY COMFORT 120,0,0,91,0
40 - 44,HSN,0,16,255,8,47.980000000,2PLAY,47.980000000,47.980000000,GIGAZUHAUSE 250 KABEL,0,255,16,0
40 - 44,KBW,0,44,30,0,29.980000000,2PLAY,29.980000000,29.980000000,VF RIP 100 U-TREUE,21,0,44,1
35 - 39,NRW,0,41,30,0,43.980000000,2PLAY,43.980000000,43.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,41,1
65 - 69,HSN,0,84,30,0,149.960000000,2PLAY,149.960000000,149.960000000,RED INTERNET UND PHONE 250 CABLE U,0,0,84,0
30 - 34,NRW,0,42,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,42,0
25 - 29,NRW,0,24,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,1,24,1
25 - 29,NRW,0,16,260,8,64.980000000,2PLAY,64.980000000,64.980000000,GIGAZUHAUSE 1000 KABEL,0,260,16,0
40 - 44,NRW,0,39,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF RIP 250 U-TREUE,0,0,39,0
25 - 29,NRW,0,13,363,11,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,363,7,1
60 - 64,NRW,0,115,30,0,26.450000000,2PLAY,26.450000000,26.450000000,RED INTERNET UND PHONE 50 CABLE U,0,0,115,1
45 - 49,KBW,0,30,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,30,1
45 - 49,KBW,0,22,63,2,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,63,22,1
50 - 54,NRW,0,15,94,3,29.990000000,2PLAY,34.990000000,29.990000000,RED INTERNET UND PHONE 100 CABLE U,0,94,15,1
30 - 34,HSN,0,70,30,0,149.960000000,2PLAY,149.960000000,149.960000000,RED INTERNET UND PHONE 250 CABLE U,0,0,70,0
35 - 39,NRW,0,18,207,6,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE 250 TREUE D,0,207,18,0
25 - 29,KBW,0,22,81,2,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,81,22,1
65 - 69,NRW,0,43,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,43,0
40 - 44,NRW,1,57,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,7,0,57,1
80 and over,NRW,0,122,30,0,26.900000000,N/A,26.900000000,25.000000000,RED INTERNET UND PHONE 50 CABLE U,0,0,122,0
55 - 59,NRW,0,47,710,23,57.940000000,VF PREMIUM,77.930000000,52.960000000,VF CABLEMAX 1000,0,0,47,0
60 - 64,KBW,0,36,30,0,69.970000000,HD OPTION,74.970000000,59.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,36,0
45 - 49,NRW,0,45,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,45,1
75 - 79,NRW,0,43,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,1
45 - 49,KBW,0,114,30,0,53.960000000,DIGITAL KABELANSCHLUSS,53.960000000,32.970000000,2PLAY TREUE 50,0,0,84,1
35 - 39,HSN,0,28,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,28,0
25 - 29,NRW,0,32,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,32,1
70 - 74,KBW,0,27,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,0,27,0
55 - 59,NRW,0,20,143,4,47.980000000,DIGITAL KABELANSCHLUSS,47.980000000,32.990000000,GIGAZUHAUSE 250 TREUE B,25,143,20,1
18 - 24,KBW,0,50,333,10,42.580000000,SUPERWLAN,42.580000000,24.990000000,GIGAZUHAUSE 100 TREUE C,0,333,14,1
70 - 74,HSN,0,57,30,0,161.920000000,2PLAY,161.920000000,161.920000000,VF RIP 250 U-TREUE,0,0,57,0
25 - 29,NRW,0,24,30,0,24.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,22,24,1
80 and over,NRW,0,16,266,8,19.990000000,SUPERWLAN,34.990000000,19.990000000,GIGAZUHAUSE 50 KABEL,0,266,16,0
30 - 34,KBW,0,78,30,0,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP 100 U-TREUE,0,0,78,0
50 - 54,NRW,0,22,78,2,32.980000000,SUPERWLAN,39.980000000,24.990000000,VF RIP 100 U-TREUE,0,78,22,1
45 - 49,NRW,0,37,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,37,0
25 - 29,HSN,0,32,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,32,1
18 - 24,NRW,0,21,98,3,42.970000000,VERSTAERKER,42.970000000,39.980000000,VF CABLEMAX 1000,0,98,21,1
45 - 49,KBW,0,53,80,2,79.950000000,HD OPTION,89.950000000,49.970000000,VF CABLEMAX 500,0,0,53,1
75 - 79,KBW,0,41,30,0,24.990000000,2PLAY,24.990000000,24.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,0
65 - 69,KBW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,1
40 - 44,NRW,0,108,277,9,56.950000000,VTV INTERNATIONAL,56.950000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,277,15,0
70 - 74,HSN,0,21,107,3,57.970000000,HD OPTION,67.970000000,32.990000000,VF RIP 100 U-TREUE,0,107,21,1
60 - 64,KBW,0,44,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,44,0
25 - 29,NRW,0,19,177,5,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP 100 U-TREUE,0,177,19,1
50 - 54,NRW,0,21,116,3,59.970000000,HD OPTION,69.970000000,34.990000000,GIGAZUHAUSE 250 TREUE C,0,116,21,0
60 - 64,HSN,0,33,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET & PHONE 500 CABLE U,0,0,33,0
45 - 49,NRW,0,30,30,0,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET & PHONE 250 CABLE U,0,0,30,0
50 - 54,NRW,0,56,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,56,1
45 - 49,KBW,0,129,30,0,30.880000000,2PLAY,30.880000000,30.880000000,RED INTERNET UND PHONE 50 CABLE U,0,0,129,0
45 - 49,NRW,1,21,118,3,39.990000000,2PLAY,39.990000000,39.990000000,VF CABLEMAX 500,14,118,21,1
25 - 29,NRW,0,30,30,0,58.980000000,2PLAY,58.980000000,58.980000000,RED INTERNET & PHONE 1000 CABLE U,0,0,30,1
40 - 44,NRW,0,62,30,0,24.990000000,1PLAY,24.990000000,24.990000000,INTERNET COMFORT 60,0,0,62,0
18 - 24,KBW,0,24,2,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,2,24,1
65 - 69,NRW,0,188,30,0,66.960000000,ANALOG KABELANSCHLUSS,66.960000000,45.970000000,3PLAY SMART 50,0,0,119,0
25 - 29,NRW,0,46,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,46,0
75 - 79,KBW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,1
40 - 44,KBW,0,33,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE 1000 CABLE U,0,0,33,0
50 - 54,NRW,0,39,30,0,53.980000000,2PLAY,53.980000000,53.980000000,RED INTERNET UND PHONE 500 CABLE U,0,0,39,1
