customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
45 - 49,NRW,0,22,77,2,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,77,16,1
60 - 64,NRW,0,49,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP U-TREUE,0,0,49,0
18 - 24,KBW,0,43,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,43,1
50 - 54,HSN,0,25,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,25,1
35 - 39,NRW,0,54,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,54,0
70 - 74,NRW,0,103,30,0,14.990000000,VTV INTERNATIONAL,34.970000000,19.990000000,RED INTERNET & PHONE CABLE U,0,0,81,0
25 - 29,NRW,0,25,30,0,37.990000000,2PLAY,37.990000000,37.990000000,VF RIP U-TREUE,0,0,25,0
50 - 54,NRW,0,58,30,0,49.970000000,2PLAY,49.970000000,49.970000000,RED INTERNET & PHONE CABLE U,0,0,58,0
65 - 69,NRW,0,95,30,0,69.410000000,DIGITAL KABELANSCHLUSS,69.410000000,48.420000000,3PLAY COMFORT,0,0,95,0
30 - 34,HSN,1,22,63,2,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,16,63,22,0
45 - 49,HSN,0,35,30,0,44.970000000,2PLAY,44.970000000,44.970000000,VF CABLEMAX,0,0,35,0
40 - 44,NRW,0,115,483,15,54.980000000,DIGITAL KABELANSCHLUSS,54.980000000,45.000000000,3PLAY PLUS,0,0,115,0
80 and over,KBW,0,211,30,0,43.970000000,ANALOG KABELANSCHLUSS,43.970000000,22.980000000,EAZY FLEX,0,0,25,1
60 - 64,HSN,0,54,679,22,40.950000000,TV START,52.950000000,37.980000000,VF RIP U-TREUE,0,0,54,0
65 - 69,NRW,0,16,248,8,49.970000000,SUPERWLAN,59.970000000,24.990000000,GIGAZUHAUSE TREUE C,0,248,16,0
30 - 34,KBW,0,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,33,0
80 and over,NRW,0,161,30,0,0E-9,N/A,0E-9,0E-9,128KBIT,0,0,20,1
80 and over,NRW,0,15,283,9,47.970000000,SUPERWLAN,57.970000000,37.980000000,GIGAZUHAUSE KABEL,0,283,15,0
30 - 34,NRW,0,24,30,0,48.970000000,SUPERWLAN,48.970000000,48.970000000,VF CABLEMAX,0,9,24,1
80 and over,KBW,0,211,30,0,40.980000000,ANALOG KABELANSCHLUSS,40.980000000,19.990000000,TELEFON HSI,0,0,79,0
40 - 44,KBW,0,24,30,0,0E-9,1PLAY,0E-9,0E-9,MMA,0,0,24,0
45 - 49,HSN,0,50,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP U-TREUE,0,0,50,1
45 - 49,KBW,0,20,152,4,48.980000000,SUPERWLAN,48.980000000,48.980000000,GIGAZUHAUSE KABEL,0,152,20,0
60 - 64,KBW,0,53,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,53,1
55 - 59,KBW,0,24,661,21,77.940000000,VF PREMIUM,82.940000000,44.980000000,VF CABLEMAX,0,10,24,1
40 - 44,KBW,0,41,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,41,0
55 - 59,NRW,0,42,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,42,0
45 - 49,KBW,1,27,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX,18,0,27,1
40 - 44,KBW,0,21,116,3,84.960000000,VF PREMIUM,94.960000000,54.980000000,GIGAZUHAUSE KABEL,0,116,21,0
80 and over,NRW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,41,1
40 - 44,HSN,0,51,30,0,50.970000000,TV START,50.970000000,44.980000000,VF CABLEMAX,0,0,28,1
65 - 69,KBW,0,84,30,0,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE KABEL,0,0,84,0
35 - 39,HSN,0,11,397,13,35.970000000,N/A,40.970000000,40.970000000,GIGAZUHAUSE TREUE B,0,397,11,0
40 - 44,NRW,0,15,298,9,32.990000000,2PLAY,32.990000000,32.990000000,GIGAZUHAUSE TREUE B,0,298,15,0
60 - 64,NRW,0,53,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,53,1
65 - 69,KBW,0,133,30,0,37.780000000,2PLAY,37.780000000,37.780000000,RED INTERNET & PHONE CABLE U,0,0,133,1
65 - 69,NRW,0,163,30,0,78.330000000,DIGITAL KABELANSCHLUSS,78.330000000,57.340000000,3PLAY JUMP,0,0,88,1
25 - 29,NRW,0,19,168,5,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,168,19,1
75 - 79,HSN,0,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,33,1
50 - 54,NRW,0,118,30,0,68.970000000,DIGITAL KABELANSCHLUSS,68.970000000,44.980000000,VF CABLEMAX,0,0,50,0
55 - 59,NRW,0,36,30,0,68.960000000,HD OPTION,73.960000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,36,1
25 - 29,KBW,0,47,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,47,1
35 - 39,KBW,0,66,30,0,42.970000000,HD OPTION,42.970000000,32.990000000,VF RIP U-TREUE,0,0,66,1
35 - 39,NRW,0,24,30,0,26.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP U-TREUE,0,15,24,0
45 - 49,HSN,0,89,30,0,50.840000000,3PLAY,50.840000000,50.840000000,3PLAY FLY,0,0,89,1
55 - 59,KBW,0,39,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,39,0
65 - 69,KBW,0,134,539,17,43.720000000,DIGITAL KABELANSCHLUSS,43.720000000,33.740000000,RED INTERNET & PHONE CABLE U,0,0,134,0
30 - 34,HSN,0,72,30,0,29.990000000,1PLAY,29.990000000,29.990000000,INTERNET PREMIUM,0,0,72,1
65 - 69,HSN,0,202,30,0,73.350000000,DIGITAL KABELANSCHLUSS,73.350000000,52.990000000,3PLAY TREUE GENRE,0,0,59,0
75 - 79,HSN,1,24,24,0,54.970000000,HD OPTION,59.970000000,44.980000000,VF CABLEMAX,3,14,24,1
65 - 69,KBW,0,83,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,83,0
30 - 34,KBW,0,59,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,59,1
40 - 44,NRW,0,46,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,46,1
50 - 54,NRW,0,20,129,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,129,20,1
30 - 34,KBW,0,76,30,0,64.970000000,DIGITAL KABELANSCHLUSS,74.970000000,44.980000000,VF RIP U-TREUE,0,0,76,0
40 - 44,HSN,0,53,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,53,0
55 - 59,HSN,0,108,30,0,71.420000000,DIGITAL KABELANSCHLUSS,71.420000000,50.430000000,3PLAY COMFORT,0,0,108,1
60 - 64,KBW,0,95,490,16,39.980000000,TV START,39.980000000,29.990000000,RED INTERNET & PHONE CABLE U,0,0,95,1
70 - 74,NRW,0,157,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,50,0
30 - 34,KBW,0,16,270,8,37.980000000,SUPERWLAN,37.980000000,37.980000000,GIGAZUHAUSE KABEL,0,270,16,0
35 - 39,HSN,0,16,65,2,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,65,16,1
50 - 54,KBW,0,112,30,0,32.950000000,2PLAY,32.950000000,32.950000000,RED INTERNET & PHONE CABLE U,0,0,112,1
30 - 34,KBW,1,21,100,3,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,7,100,21,1
40 - 44,KBW,0,58,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,58,1
70 - 74,NRW,1,17,214,7,17.990000000,2PLAY,22.990000000,17.990000000,GIGAZUHAUSE TREUE B,0,214,17,0
60 - 64,NRW,0,62,30,0,50.980000000,N/A,50.980000000,50.980000000,2PLAY TREUE,0,0,62,0
60 - 64,NRW,1,13,352,11,27.990000000,SUPERWLAN,27.990000000,27.990000000,GIGAZUHAUSE TREUE B,20,352,13,0
40 - 44,NRW,0,22,71,2,63.940000000,VTV INTERNATIONAL,83.940000000,28.980000000,RED INTERNET & PHONE CABLE U,0,71,22,1
80 and over,NRW,0,114,30,0,30.950000000,2PLAY,30.950000000,30.950000000,RED INTERNET & PHONE CABLE U,0,0,114,0
65 - 69,KBW,0,66,30,0,74.950000000,DIGITAL KABELANSCHLUSS,74.950000000,37.980000000,VF RIP U-TREUE,0,0,66,0
30 - 34,NRW,0,66,30,0,24.990000000,N/A,24.990000000,24.990000000,INTERNET COMFORT,0,0,66,1
40 - 44,NRW,0,50,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,50,0
30 - 34,NRW,0,26,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,26,0
45 - 49,KBW,0,14,651,21,55.960000000,SUPERWLAN,55.960000000,42.970000000,GIGAZUHAUSE KABEL,0,330,8,0
30 - 34,NRW,0,37,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,37,1
45 - 49,HSN,0,14,328,10,64.980000000,2PLAY,64.980000000,64.980000000,GIGAZUHAUSE KABEL,0,328,14,0
55 - 59,KBW,0,183,30,0,49.730000000,ANALOG KABELANSCHLUSS,49.730000000,28.740000000,2PLAY,0,0,183,0
50 - 54,KBW,0,52,30,0,47.970000000,BOOSTER STANDARD,47.970000000,44.980000000,VF CABLEMAX,0,0,52,0
35 - 39,KBW,0,54,673,22,56.950000000,N/A,59.950000000,49.970000000,VF CABLEMAX,0,0,54,0
35 - 39,KBW,1,39,30,0,37.990000000,N/A,37.990000000,37.990000000,VF RIP U-TREUE,3,0,39,1
45 - 49,KBW,0,51,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,51,1
35 - 39,NRW,0,23,40,1,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,40,23,1
70 - 74,KBW,0,39,163,5,54.960000000,VF PREMIUM,54.960000000,29.990000000,VF RIP U-TREUE,0,0,39,1
45 - 49,KBW,0,63,608,20,84.890000000,VF PREMIUM,105.900000000,53.950000000,VF CABLEMAX,0,0,35,0
60 - 64,NRW,0,106,30,0,25.970000000,1PLAY,25.970000000,25.970000000,INTERNET,0,0,106,0
50 - 54,NRW,0,38,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,38,0
50 - 54,KBW,0,57,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,57,1
45 - 49,NRW,0,144,30,0,75.890000000,N/A,78.890000000,47.900000000,3PLAY PLUS,0,0,144,0
30 - 34,KBW,0,31,30,0,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP U-TREUE,0,0,31,0
35 - 39,NRW,0,12,367,12,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,367,12,0
70 - 74,NRW,0,19,154,5,44.990000000,SUPERWLAN,49.990000000,44.990000000,GIGAZUHAUSE KABEL,0,154,19,0
30 - 34,NRW,0,59,30,0,70.980000000,DIGITAL KABELANSCHLUSS,70.980000000,49.990000000,GIGAZUHAUSE KABEL,0,0,59,1
40 - 44,KBW,0,40,30,0,49.990000000,2PLAY,49.990000000,49.990000000,VF RIP U-TREUE,0,0,40,0
40 - 44,KBW,0,26,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,26,0
45 - 49,HSN,0,22,693,22,59.950000000,DIGITAL KABELANSCHLUSS,59.950000000,49.970000000,VF CABLEMAX,0,88,22,1
40 - 44,NRW,0,14,324,10,29.990000000,SUPERWLAN,29.990000000,29.990000000,GIGAZUHAUSE TREUE C,0,324,14,0
30 - 34,NRW,0,15,14,0,44.970000000,2PLAY,44.970000000,44.970000000,RED INTERNET & PHONE CABLE U,0,14,15,1
45 - 49,KBW,0,38,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP U-TREUE,0,0,38,1
65 - 69,HSN,1,16,268,8,48.970000000,SUPERWLAN,48.970000000,24.990000000,GIGAZUHAUSE TREUE C,0,263,16,0
80 and over,NRW,0,160,543,17,41.770000000,N/A,41.770000000,25.000000000,RED INTERNET & PHONE CABLE U,0,0,122,0
40 - 44,KBW,0,44,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,44,0
35 - 39,NRW,0,19,155,5,34.980000000,N/A,39.980000000,39.980000000,VF CABLEMAX,25,155,19,1
80 and over,NRW,0,115,30,0,42.980000000,2PLAY,42.980000000,42.980000000,2PLAY PLUS,0,0,115,0
35 - 39,HSN,0,21,99,3,58.980000000,SUPERWLAN,58.980000000,58.980000000,RED INTERNET & PHONE CABLE U,0,99,21,0
45 - 49,KBW,0,40,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP U-TREUE,0,0,40,0
25 - 29,NRW,0,31,30,0,28.980000000,2PLAY,33.980000000,28.980000000,RED INTERNET & PHONE CABLE U,0,0,31,0
60 - 64,HSN,0,30,30,0,59.980000000,SUPERWLAN,59.980000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,30,0
25 - 29,HSN,0,13,350,11,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE KABEL,0,350,7,1
35 - 39,HSN,0,107,30,0,57.400000000,TV START,62.400000000,42.420000000,GIGAZUHAUSE KABEL,0,0,94,0
40 - 44,NRW,0,45,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,45,1
45 - 49,KBW,0,35,30,0,129.960000000,2PLAY,129.960000000,129.960000000,RED INTERNET & PHONE CABLE U,0,0,35,0
35 - 39,NRW,2,48,314,10,51.970000000,AVM REPEATER 1750E,51.970000000,49.980000000,GIGAZUHAUSE TREUE B,0,314,14,0
35 - 39,NRW,0,100,30,0,58.820000000,N/A,58.820000000,58.820000000,3PLAY FLY,0,0,86,0
70 - 74,NRW,0,21,109,3,23.980000000,SUPERWLAN,36.980000000,14.990000000,VF RIP U-TREUE,0,109,21,0
70 - 74,HSN,0,60,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP U-TREUE,0,0,60,1
35 - 39,NRW,0,53,30,0,47.970000000,2PLAY,47.970000000,47.970000000,VF CABLEMAX,0,0,53,0
65 - 69,NRW,0,47,669,22,75.940000000,VF PREMIUM,85.940000000,52.960000000,VF RIP U-TREUE,0,0,47,0
65 - 69,KBW,0,210,30,0,65.350000000,N/A,65.350000000,44.990000000,3PLAY TREUE,0,0,67,0
50 - 54,NRW,0,6,388,12,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,388,6,0
45 - 49,KBW,0,22,64,2,49.970000000,HD OPTION,49.970000000,42.980000000,VF RIP U-TREUE,0,64,22,1
60 - 64,NRW,2,51,288,9,45.970000000,N/A,45.970000000,39.980000000,GIGAZUHAUSE TREUE C,14,288,15,0
40 - 44,NRW,0,129,30,0,70.980000000,HD OPTION,80.960000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,78,0
30 - 34,KBW,0,71,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,71,1
18 - 24,KBW,0,22,80,2,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,80,22,1
25 - 29,NRW,0,21,95,3,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,95,21,1
60 - 64,KBW,0,52,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,52,1
30 - 34,HSN,0,20,130,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,130,20,1
25 - 29,NRW,0,57,30,0,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE KABEL,0,0,57,0
35 - 39,KBW,0,39,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP U-TREUE,0,0,39,1
45 - 49,NRW,0,63,30,0,70.980000000,DIGITAL KABELANSCHLUSS,70.980000000,49.990000000,GIGAZUHAUSE KABEL,0,0,62,1
18 - 24,NRW,0,12,391,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE KABEL,0,391,12,0
65 - 69,KBW,0,175,30,0,37.780000000,2PLAY,37.780000000,37.780000000,RED INTERNET & PHONE CABLE U,0,0,175,0
40 - 44,NRW,0,19,183,5,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,183,19,1
65 - 69,KBW,0,210,30,0,51.140000000,ANALOG KABELANSCHLUSS,51.140000000,30.780000000,RED INTERNET & PHONE CABLE U,0,0,179,0
50 - 54,NRW,0,18,192,6,74.970000000,VF PREMIUM,79.970000000,54.980000000,GIGAZUHAUSE TREUE C,0,192,18,0
35 - 39,NRW,0,22,87,2,19.990000000,N/A,29.990000000,29.990000000,RED INTERNET & PHONE CABLE U,0,87,22,1
65 - 69,KBW,0,51,30,0,11.980000000,2PLAY,11.980000000,11.980000000,EAZY,0,0,51,0
65 - 69,KBW,0,22,176,5,71.950000000,VTV INTERNATIONAL,81.950000000,34.980000000,GIGAZUHAUSE TREUE C,0,176,19,0
45 - 49,KBW,0,53,30,0,54.990000000,2PLAY,54.990000000,54.990000000,GIGAZUHAUSE KABEL,0,0,53,1
18 - 24,NRW,0,21,112,3,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,112,21,1
18 - 24,NRW,0,28,30,0,39.970000000,2PLAY,49.970000000,39.970000000,VF CABLEMAX,0,0,28,0
45 - 49,NRW,0,40,30,0,14.990000000,2PLAY,19.990000000,14.990000000,VF RIP U-TREUE,0,0,40,0
50 - 54,KBW,0,42,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,42,0
25 - 29,NRW,0,37,30,0,33.980000000,2PLAY,33.980000000,33.980000000,RED INTERNET & PHONE CABLE U,0,0,37,0
45 - 49,NRW,0,14,129,4,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,129,14,1
55 - 59,KBW,0,55,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,55,1
50 - 54,KBW,0,57,30,0,49.970000000,N/A,49.970000000,49.970000000,VF CABLEMAX,0,0,50,1
60 - 64,KBW,0,42,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,42,0
25 - 29,KBW,0,16,245,8,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,245,16,1
60 - 64,HSN,0,13,364,11,32.990000000,SUPERWLAN,32.990000000,32.990000000,GIGAZUHAUSE TREUE B,0,364,13,0
25 - 29,KBW,0,62,30,0,34.980000000,2PLAY,34.980000000,34.980000000,RED INTERNET & PHONE CABLE U,0,0,62,1
50 - 54,NRW,0,0,30,0,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX,0,0,0,0
18 - 24,HSN,1,20,129,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,8,129,20,1
55 - 59,KBW,0,21,112,3,68.980000000,2PLAY,68.980000000,68.980000000,GIGAZUHAUSE TREUE C,0,112,21,1
70 - 74,NRW,0,59,30,0,42.980000000,DIGITAL KABELANSCHLUSS,42.980000000,29.990000000,VF RIP U-TREUE,0,0,59,0
40 - 44,KBW,0,181,30,0,38.990000000,N/A,38.990000000,34.990000000,VF RIP U-TREUE,0,0,53,1
35 - 39,HSN,0,64,30,0,159.940000000,2PLAY,159.940000000,159.940000000,RED INTERNET & PHONE CABLE U,0,0,64,0
55 - 59,KBW,0,76,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,76,0
65 - 69,NRW,0,91,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,91,0
70 - 74,NRW,0,74,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,74,0
45 - 49,HSN,0,89,30,0,27.000000000,2PLAY,27.000000000,27.000000000,RED INTERNET & PHONE CABLE U,0,0,89,0
30 - 34,KBW,0,32,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,32,1
50 - 54,KBW,0,20,127,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX,25,127,20,1
80 and over,NRW,0,102,30,0,47.960000000,2PLAY,47.960000000,47.960000000,RED INTERNET & PHONE CABLE U,0,0,102,1
45 - 49,NRW,0,28,30,0,58.980000000,SUPERWLAN,58.980000000,58.980000000,RED INTERNET & PHONE CABLE U,0,0,28,0
50 - 54,HSN,0,100,30,0,64.980000000,HD OPTION,64.980000000,59.990000000,TREUEPLUS,0,0,69,1
65 - 69,NRW,0,47,30,0,34.990000000,N/A,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,47,1
40 - 44,NRW,1,87,30,0,42.970000000,2PLAY,42.970000000,42.970000000,2PLAY TREUE,0,0,87,1
70 - 74,KBW,0,131,30,0,27.800000000,2PLAY,27.800000000,27.800000000,GIGAZUHAUSE KABEL,0,0,131,0
40 - 44,HSN,0,82,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,40,0
50 - 54,NRW,0,19,175,5,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,175,19,1
45 - 49,HSN,0,21,112,3,24.990000000,2PLAY,34.990000000,24.990000000,RED INTERNET & PHONE CABLE U,25,112,21,1
40 - 44,NRW,2,92,30,0,48.420000000,3PLAY,48.420000000,48.420000000,3PLAY COMFORT,6,0,92,1
40 - 44,KBW,0,27,30,0,209.840000000,2PLAY,209.840000000,209.840000000,VF CABLEMAX,0,0,27,0
50 - 54,KBW,0,74,30,0,59.980000000,DIGITAL KABELANSCHLUSS,69.980000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,74,0
25 - 29,KBW,0,20,30,0,38.980000000,2PLAY,38.980000000,38.980000000,GIGAZUHAUSE KABEL,0,0,20,1
25 - 29,NRW,1,20,141,4,39.980000000,N/A,39.980000000,39.980000000,VF CABLEMAX,15,141,20,1
45 - 49,NRW,0,37,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,37,1
45 - 49,HSN,0,16,71,2,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,71,16,0
35 - 39,KBW,0,21,112,3,49.980000000,SUPERWLAN,49.980000000,34.990000000,VF CABLEMAX,0,112,21,0
35 - 39,HSN,0,46,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,46,1
35 - 39,NRW,0,28,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,28,1
30 - 34,NRW,1,25,30,0,53.960000000,2PLAY,53.960000000,53.960000000,RED INTERNET & PHONE CABLE U,5,0,25,1
60 - 64,NRW,0,26,30,0,72.970000000,HD OPTION,82.970000000,37.990000000,VF RIP U-TREUE,0,0,26,0
35 - 39,NRW,0,54,30,0,24.980000000,2PLAY,24.980000000,24.980000000,EAZY,0,0,54,0
65 - 69,KBW,0,65,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,65,1
35 - 39,NRW,0,60,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP U-TREUE,0,0,60,1
50 - 54,HSN,0,34,30,0,73.970000000,2PLAY,73.970000000,73.970000000,RED INTERNET & PHONE CABLE U,0,0,34,0
50 - 54,KBW,0,13,353,11,37.980000000,SUPERWLAN,37.980000000,37.980000000,GIGAZUHAUSE KABEL,0,353,13,0
75 - 79,HSN,0,59,30,0,60.950000000,HD OPTION,60.950000000,37.980000000,VF RIP U-TREUE,0,0,59,0
18 - 24,NRW,0,22,66,2,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,66,22,1
60 - 64,NRW,0,19,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,19,1
50 - 54,NRW,0,123,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,123,1
30 - 34,HSN,0,24,30,0,39.970000000,N/A,49.970000000,49.970000000,VF CABLEMAX,0,2,24,1
30 - 34,KBW,1,17,221,7,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE TREUE B,14,221,17,0
40 - 44,NRW,0,78,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP U-TREUE,0,0,78,0
60 - 64,NRW,0,40,334,11,71.970000000,VTV INTERNATIONAL,71.970000000,49.990000000,GIGAZUHAUSE TREUE C,0,334,13,0
60 - 64,NRW,0,139,30,0,30.340000000,DIGITAL KABELANSCHLUSS,30.340000000,9.980000000,HSI HZ BOX ONLY,0,0,65,1
25 - 29,NRW,0,43,30,0,29.980000000,2PLAY,34.980000000,29.980000000,VF CABLEMAX,0,0,43,1
35 - 39,KBW,0,76,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,76,1
50 - 54,NRW,0,118,30,0,43.990000000,SUPERWLAN,43.990000000,43.990000000,2PLAY PREMIUM,0,0,118,0
45 - 49,KBW,0,82,30,0,35.990000000,HD OPTION,35.990000000,35.990000000,GIGAZUHAUSE KABEL,0,0,82,1
40 - 44,NRW,0,58,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,58,1
45 - 49,HSN,0,61,30,0,34.990000000,N/A,34.990000000,34.990000000,VF RIP U-TREUE,0,0,61,0
25 - 29,KBW,0,37,30,0,13.990000000,2PLAY,13.990000000,13.990000000,EAZY,0,0,37,1
75 - 79,NRW,0,201,30,0,67.960000000,DIGITAL KABELANSCHLUSS,67.960000000,46.970000000,VF RIP U-TREUE,0,0,62,1
50 - 54,NRW,0,160,30,0,84.970000000,DIGITAL KABELANSCHLUSS,84.970000000,63.980000000,TREUEPLUS,0,0,58,0
25 - 29,NRW,0,37,30,0,14.990000000,2PLAY,19.990000000,14.990000000,VF RIP U-TREUE,0,0,37,0
30 - 34,NRW,0,28,30,0,34.980000000,2PLAY,39.980000000,34.980000000,RED INTERNET & PHONE CABLE U,0,0,28,0
30 - 34,HSN,0,17,307,10,99.950000000,VF PREMIUM,104.950000000,59.990000000,GIGAZUHAUSE KABEL,0,226,17,1
